captain_id,campaign_id,channel,sent_ts,delivered,clicked
CPT118540,CAMP_WA_001,whatsapp,2026-01-06 05:06:09.598301082,1,0
CPT124404,CAMP_WA_001,whatsapp,2026-01-06 06:04:13.079556315,1,0
CPT114770,CAMP_SMS_004,sms,2026-01-06 03:03:57.680299494,1,0
CPT108147,CAMP_WA_002,whatsapp,2026-01-07 18:31:39.979163870,0,0
CPT108147,CAMP_SMS_004,sms,2026-01-07 06:36:13.193553452,1,0
CPT109538,CAMP_WA_002,whatsapp,2026-01-07 13:27:59.252387199,1,0
CPT100596,CAMP_WA_002,whatsapp,2026-01-07 09:29:40.826983721,0,1
CPT100596,CAMP_SMS_004,sms,2026-01-06 05:34:01.327949109,1,0
CPT112591,CAMP_SMS_004,sms,2026-01-06 15:47:24.540029117,1,0
CPT115293,CAMP_WA_002,whatsapp,2026-01-09 08:48:06.949544010,1,0
CPT120032,CAMP_SMS_004,sms,2026-01-06 19:33:56.665345890,1,0
CPT115104,CAMP_WA_002,whatsapp,2026-01-08 13:55:08.387072474,1,0
CPT110567,CAMP_WA_002,whatsapp,2026-01-07 11:17:48.880215214,1,0
CPT111851,CAMP_WA_002,whatsapp,2026-01-07 17:20:40.096940341,1,1
CPT111851,CAMP_SMS_004,sms,2026-01-07 03:50:54.316632925,1,0
CPT115865,CAMP_WA_001,whatsapp,2026-01-07 08:55:42.350935309,1,0
CPT114345,CAMP_WA_002,whatsapp,2026-01-08 02:40:25.575844395,1,1
CPT113103,CAMP_SMS_004,sms,2026-01-06 12:18:24.293388049,1,0
CPT113569,CAMP_WA_001,whatsapp,2026-01-06 10:17:27.360563245,1,0
CPT100196,CAMP_SMS_004,sms,2026-01-06 12:52:00.149390701,1,1
CPT111685,CAMP_WA_002,whatsapp,2026-01-09 11:29:35.424821437,1,0
CPT100187,CAMP_WA_001,whatsapp,2026-01-06 09:56:59.929960077,1,1
CPT112287,CAMP_WA_002,whatsapp,2026-01-08 02:17:01.142656316,1,1
CPT108267,CAMP_SMS_004,sms,2026-01-06 06:35:32.907438203,1,0
CPT118493,CAMP_WA_002,whatsapp,2026-01-09 20:02:36.585354357,1,0
CPT108723,CAMP_WA_001,whatsapp,2026-01-06 17:33:39.379828388,1,1
CPT104402,CAMP_WA_002,whatsapp,2026-01-07 00:40:24.693356741,1,0
CPT108671,CAMP_WA_002,whatsapp,2026-01-08 14:37:30.148119444,1,0
CPT108671,CAMP_WA_001,whatsapp,2026-01-07 02:10:41.872362155,1,0
CPT101985,CAMP_WA_001,whatsapp,2026-01-06 07:42:13.299072762,1,0
CPT111236,CAMP_WA_001,whatsapp,2026-01-08 18:15:17.435793455,1,0
CPT112126,CAMP_WA_001,whatsapp,2026-01-06 06:28:46.623418623,1,0
CPT105184,CAMP_WA_002,whatsapp,2026-01-09 03:04:54.501684698,1,0
CPT114172,CAMP_WA_001,whatsapp,2026-01-06 11:36:57.242678427,1,0
CPT106416,CAMP_WA_002,whatsapp,2026-01-07 17:13:16.936598620,1,0
CPT113794,CAMP_WA_002,whatsapp,2026-01-08 11:51:34.731104912,1,0
CPT102124,CAMP_WA_002,whatsapp,2026-01-08 21:32:37.428773953,1,1
CPT108382,CAMP_WA_002,whatsapp,2026-01-08 17:03:13.599302480,1,0
CPT113424,CAMP_WA_002,whatsapp,2026-01-10 00:05:35.992432566,1,0
CPT120072,CAMP_WA_001,whatsapp,2026-01-07 03:33:20.559185045,0,0
CPT118122,CAMP_WA_001,whatsapp,2026-01-06 10:39:22.066856100,1,0
CPT122396,CAMP_WA_001,whatsapp,2026-01-06 21:08:34.979430409,1,0
CPT109179,CAMP_WA_002,whatsapp,2026-01-08 22:08:56.472350365,1,0
CPT121755,CAMP_WA_002,whatsapp,2026-01-09 18:36:30.780208491,1,1
CPT113195,CAMP_WA_002,whatsapp,2026-01-08 01:14:20.995872874,1,0
CPT117722,CAMP_WA_002,whatsapp,2026-01-10 04:49:53.357665607,1,0
CPT120710,CAMP_WA_002,whatsapp,2026-01-07 23:12:15.103600560,1,1
CPT120710,CAMP_SMS_004,sms,2026-01-07 12:34:25.962341997,1,0
CPT116849,CAMP_SMS_004,sms,2026-01-06 21:51:23.527945302,1,0
CPT113049,CAMP_SMS_004,sms,2026-01-07 05:52:32.287631201,1,0
CPT119997,CAMP_WA_002,whatsapp,2026-01-09 22:19:02.473347947,1,1
CPT105645,CAMP_SMS_004,sms,2026-01-07 17:07:31.571879288,1,1
CPT118653,CAMP_WA_002,whatsapp,2026-01-08 15:27:38.710272575,1,0
CPT105734,CAMP_WA_001,whatsapp,2026-01-08 05:58:10.224322500,1,0
CPT115431,CAMP_WA_001,whatsapp,2026-01-07 01:54:09.416206682,1,0
CPT120142,CAMP_WA_001,whatsapp,2026-01-07 06:38:04.089842273,1,0
CPT114427,CAMP_CALL_009,outbound_call,2026-01-07 05:35:13.865082089,1,0
CPT107021,CAMP_WA_002,whatsapp,2026-01-10 04:06:01.353831123,1,1
CPT107021,CAMP_WA_001,whatsapp,2026-01-06 20:57:13.943223480,1,0
CPT117230,CAMP_SMS_004,sms,2026-01-07 17:24:53.044411171,1,0
CPT114734,CAMP_SMS_004,sms,2026-01-08 03:03:45.870183331,1,0
CPT116267,CAMP_SMS_004,sms,2026-01-07 18:51:15.196836687,1,0
CPT119616,CAMP_WA_002,whatsapp,2026-01-09 12:38:13.464498099,1,0
CPT103388,CAMP_WA_002,whatsapp,2026-01-08 23:24:01.072465559,0,1
CPT114426,CAMP_CALL_009,outbound_call,2026-01-07 20:42:46.135103871,1,0
CPT120707,CAMP_WA_002,whatsapp,2026-01-10 23:19:42.172561763,1,1
CPT111653,CAMP_WA_002,whatsapp,2026-01-08 19:41:55.696174080,1,1
CPT117030,CAMP_WA_002,whatsapp,2026-01-09 07:05:29.208797546,0,0
CPT124258,CAMP_SMS_004,sms,2026-01-07 05:32:57.522916668,1,0
CPT123704,CAMP_WA_002,whatsapp,2026-01-08 07:27:37.160225315,1,0
CPT110606,CAMP_WA_002,whatsapp,2026-01-09 01:40:43.152027779,0,0
CPT110606,CAMP_WA_001,whatsapp,2026-01-07 03:49:32.650322012,1,0
CPT107325,CAMP_WA_002,whatsapp,2026-01-09 05:50:10.679605422,0,1
CPT102358,CAMP_WA_001,whatsapp,2026-01-07 02:37:21.951042531,1,0
CPT110747,CAMP_WA_002,whatsapp,2026-01-08 18:45:16.144445064,1,0
CPT102652,CAMP_WA_002,whatsapp,2026-01-09 01:50:31.706556497,1,1
CPT102652,CAMP_CALL_009,outbound_call,2026-01-07 12:20:03.205297741,1,1
CPT122783,CAMP_WA_002,whatsapp,2026-01-10 12:28:25.354620868,1,0
CPT121277,CAMP_WA_002,whatsapp,2026-01-09 14:18:17.494555301,1,0
CPT121277,CAMP_SMS_004,sms,2026-01-07 22:41:36.046781492,1,0
CPT104291,CAMP_WA_002,whatsapp,2026-01-09 06:37:17.276428994,1,1
CPT118786,CAMP_WA_002,whatsapp,2026-01-09 17:11:13.337767336,0,1
CPT118786,CAMP_CALL_009,outbound_call,2026-01-07 06:33:54.045634310,1,0
CPT104624,CAMP_WA_002,whatsapp,2026-01-09 10:50:24.887020313,0,0
CPT117120,CAMP_WA_002,whatsapp,2026-01-10 16:57:20.349160623,1,0
CPT117120,CAMP_CALL_009,outbound_call,2026-01-07 19:36:57.486737166,1,0
CPT112792,CAMP_WA_002,whatsapp,2026-01-08 14:46:19.900195219,1,1
CPT112402,CAMP_WA_001,whatsapp,2026-01-09 01:00:16.579594667,1,1
CPT109849,CAMP_SMS_004,sms,2026-01-07 02:56:24.653145182,1,0
CPT103538,CAMP_WA_002,whatsapp,2026-01-08 08:11:48.863058467,1,0
CPT103538,CAMP_CALL_009,outbound_call,2026-01-07 13:17:23.250053479,1,0
CPT100235,CAMP_SMS_004,sms,2026-01-07 03:26:09.527557464,0,1
CPT121857,CAMP_SMS_004,sms,2026-01-07 12:01:28.809244742,1,0
CPT118191,CAMP_SMS_004,sms,2026-01-07 21:04:25.654621240,1,0
CPT101559,CAMP_WA_001,whatsapp,2026-01-07 19:42:44.962675392,1,0
CPT103856,CAMP_SMS_004,sms,2026-01-08 00:36:56.119007075,1,0
CPT105220,CAMP_WA_002,whatsapp,2026-01-09 04:28:22.715386373,1,1
CPT100557,CAMP_WA_002,whatsapp,2026-01-08 07:10:00.492416713,1,0
CPT100557,CAMP_SMS_004,sms,2026-01-08 11:51:09.941243551,1,1
CPT112541,CAMP_SMS_004,sms,2026-01-07 18:25:07.374578527,1,0
CPT109528,CAMP_WA_002,whatsapp,2026-01-09 00:21:59.313686565,1,0
CPT109528,CAMP_CALL_009,outbound_call,2026-01-07 00:34:52.262973263,1,0
CPT109486,CAMP_WA_002,whatsapp,2026-01-08 14:13:50.853981418,1,0
CPT109486,CAMP_CALL_009,outbound_call,2026-01-08 02:44:05.473149322,0,0
CPT119420,CAMP_WA_001,whatsapp,2026-01-07 15:29:20.674866401,1,0
CPT123346,CAMP_WA_002,whatsapp,2026-01-08 11:21:57.457713695,1,0
CPT104729,CAMP_WA_002,whatsapp,2026-01-10 06:08:01.541553062,1,0
CPT112191,CAMP_WA_001,whatsapp,2026-01-09 19:24:12.564671729,1,0
CPT101990,CAMP_SMS_004,sms,2026-01-07 12:54:30.110911161,1,1
CPT105770,CAMP_WA_002,whatsapp,2026-01-09 01:49:48.232660897,1,1
CPT105770,CAMP_WA_001,whatsapp,2026-01-07 08:21:18.655521945,1,0
CPT112208,CAMP_SMS_004,sms,2026-01-09 07:43:28.064973761,1,0
CPT100584,CAMP_WA_001,whatsapp,2026-01-08 08:25:20.368471042,1,0
CPT112637,CAMP_WA_002,whatsapp,2026-01-11 16:59:19.550485218,1,0
CPT108627,CAMP_WA_002,whatsapp,2026-01-09 23:37:29.176051447,1,1
CPT122060,CAMP_WA_002,whatsapp,2026-01-08 19:00:58.752066419,1,0
CPT113101,CAMP_SMS_004,sms,2026-01-07 22:02:54.371921368,0,1
CPT113389,CAMP_WA_001,whatsapp,2026-01-08 10:25:47.744494400,1,0
CPT113409,CAMP_WA_002,whatsapp,2026-01-09 20:48:14.550723614,1,0
CPT118198,CAMP_WA_002,whatsapp,2026-01-09 03:17:05.133990165,1,0
CPT105915,CAMP_WA_002,whatsapp,2026-01-10 19:47:58.059305984,0,0
CPT113647,CAMP_WA_002,whatsapp,2026-01-10 00:17:50.712363356,1,1
CPT112029,CAMP_WA_001,whatsapp,2026-01-07 22:55:42.493566441,1,0
CPT117335,CAMP_WA_002,whatsapp,2026-01-10 14:10:40.581668206,1,1
CPT107195,CAMP_CALL_009,outbound_call,2026-01-08 03:52:50.686238961,1,0
CPT123007,CAMP_WA_002,whatsapp,2026-01-11 03:50:26.950812916,0,1
CPT101755,CAMP_WA_002,whatsapp,2026-01-08 10:29:35.311219685,1,0
CPT112211,CAMP_WA_002,whatsapp,2026-01-09 12:42:28.593174311,1,1
CPT109121,CAMP_WA_002,whatsapp,2026-01-09 12:25:52.146477667,1,1
CPT112767,CAMP_WA_002,whatsapp,2026-01-10 01:40:27.374274125,1,0
CPT112767,CAMP_SMS_004,sms,2026-01-08 06:20:18.461560530,1,0
CPT124169,CAMP_WA_002,whatsapp,2026-01-09 09:52:23.780504530,1,0
CPT103661,CAMP_WA_002,whatsapp,2026-01-10 06:27:17.139292835,1,1
CPT103661,CAMP_WA_001,whatsapp,2026-01-08 08:28:09.773671112,1,0
CPT118452,CAMP_WA_002,whatsapp,2026-01-09 05:53:14.990771485,1,1
CPT108895,CAMP_WA_002,whatsapp,2026-01-10 03:41:36.670430937,1,1
CPT108895,CAMP_CALL_009,outbound_call,2026-01-07 16:13:42.734313337,1,0
CPT113704,CAMP_WA_002,whatsapp,2026-01-09 11:26:14.478230998,1,1
CPT113704,CAMP_CALL_009,outbound_call,2026-01-07 21:35:28.248655787,1,1
CPT101081,CAMP_CALL_009,outbound_call,2026-01-07 23:05:57.501622477,1,1
CPT124162,CAMP_WA_002,whatsapp,2026-01-09 18:29:35.608126707,0,1
CPT124162,CAMP_WA_001,whatsapp,2026-01-08 02:38:42.284657946,1,0
CPT116957,CAMP_WA_002,whatsapp,2026-01-09 07:26:59.794913796,1,1
CPT119102,CAMP_SMS_004,sms,2026-01-08 03:09:34.513682202,1,0
CPT117280,CAMP_WA_002,whatsapp,2026-01-09 00:38:47.762116114,1,0
CPT121131,CAMP_WA_001,whatsapp,2026-01-09 08:51:10.051999063,1,0
CPT108452,CAMP_WA_002,whatsapp,2026-01-09 11:07:53.770433997,1,1
CPT120323,CAMP_WA_002,whatsapp,2026-01-09 15:09:40.817690026,1,0
CPT120323,CAMP_SMS_004,sms,2026-01-09 10:44:00.992765988,1,0
CPT112051,CAMP_SMS_004,sms,2026-01-07 22:51:44.738263229,1,0
CPT102649,CAMP_WA_002,whatsapp,2026-01-10 07:19:32.510905302,1,1
CPT102649,CAMP_WA_001,whatsapp,2026-01-08 03:32:25.839290364,1,1
CPT118318,CAMP_WA_002,whatsapp,2026-01-09 16:41:07.452836992,1,1
CPT115827,CAMP_WA_002,whatsapp,2026-01-09 19:24:57.710036354,1,1
CPT108263,CAMP_WA_002,whatsapp,2026-01-09 10:52:44.153540602,0,1
CPT107885,CAMP_WA_002,whatsapp,2026-01-09 09:32:21.382935296,1,1
CPT116625,CAMP_WA_002,whatsapp,2026-01-10 03:58:35.787930141,1,0
CPT103275,CAMP_WA_002,whatsapp,2026-01-12 02:14:16.301467673,1,1
CPT103275,CAMP_WA_001,whatsapp,2026-01-08 03:42:46.908147910,1,1
CPT119853,CAMP_WA_001,whatsapp,2026-01-08 13:26:10.285647101,1,0
CPT100791,CAMP_WA_002,whatsapp,2026-01-09 01:59:51.923520669,1,0
CPT100791,CAMP_WA_001,whatsapp,2026-01-08 12:34:11.807019160,1,0
CPT121553,CAMP_WA_001,whatsapp,2026-01-08 23:27:47.726712761,1,0
CPT123997,CAMP_SMS_004,sms,2026-01-08 19:15:10.246886060,1,0
CPT122174,CAMP_WA_002,whatsapp,2026-01-09 23:26:49.703544936,1,0
CPT103878,CAMP_WA_002,whatsapp,2026-01-09 10:55:06.833434297,1,0
CPT100339,CAMP_WA_002,whatsapp,2026-01-09 05:19:14.769581315,1,0
CPT119307,CAMP_WA_002,whatsapp,2026-01-08 19:28:27.241209184,1,0
CPT106410,CAMP_WA_001,whatsapp,2026-01-08 08:46:20.593401777,1,0
CPT122273,CAMP_CALL_009,outbound_call,2026-01-09 03:11:17.896784267,1,0
CPT114969,CAMP_WA_002,whatsapp,2026-01-09 11:58:18.908848175,1,1
CPT114731,CAMP_WA_002,whatsapp,2026-01-09 23:07:09.827041539,1,1
CPT102471,CAMP_WA_002,whatsapp,2026-01-10 14:50:39.553680926,1,1
CPT118661,CAMP_WA_001,whatsapp,2026-01-07 23:22:16.052439166,1,0
CPT112131,CAMP_WA_002,whatsapp,2026-01-09 17:48:50.014918699,1,0
CPT112131,CAMP_SMS_004,sms,2026-01-08 17:43:01.762838508,1,0
CPT107041,CAMP_SMS_004,sms,2026-01-08 17:38:52.643068825,1,0
CPT123714,CAMP_SMS_004,sms,2026-01-09 06:32:58.114917838,1,1
CPT108100,CAMP_WA_002,whatsapp,2026-01-09 11:10:19.035568920,1,0
CPT115386,CAMP_SMS_004,sms,2026-01-08 13:06:00.033751226,1,0
CPT100186,CAMP_WA_002,whatsapp,2026-01-08 14:56:08.114038736,1,0
CPT106394,CAMP_WA_001,whatsapp,2026-01-08 08:00:27.183101138,1,1
CPT117326,CAMP_WA_002,whatsapp,2026-01-11 02:00:24.984799949,1,1
CPT120338,CAMP_WA_002,whatsapp,2026-01-10 03:30:13.704054716,1,0
CPT107279,CAMP_SMS_004,sms,2026-01-10 08:24:34.482517400,1,1
CPT119319,CAMP_WA_002,whatsapp,2026-01-09 23:17:59.093741832,0,0
CPT100098,CAMP_WA_002,whatsapp,2026-01-09 16:32:48.568013566,1,0
CPT100098,CAMP_SMS_004,sms,2026-01-08 17:30:18.329694579,1,0
CPT116059,CAMP_WA_002,whatsapp,2026-01-10 05:13:48.233740945,1,0
CPT116059,CAMP_CALL_009,outbound_call,2026-01-08 13:55:28.520122498,1,0
CPT117419,CAMP_WA_002,whatsapp,2026-01-10 16:43:40.507069900,1,0
CPT106880,CAMP_WA_001,whatsapp,2026-01-09 10:59:42.242476743,1,1
CPT103876,CAMP_WA_002,whatsapp,2026-01-11 07:40:25.958478021,1,0
CPT113568,CAMP_CALL_009,outbound_call,2026-01-08 11:41:20.968083886,1,0
CPT111249,CAMP_WA_002,whatsapp,2026-01-11 14:51:59.537639276,1,0
CPT113142,CAMP_WA_002,whatsapp,2026-01-11 16:51:38.402381043,1,0
CPT113142,CAMP_WA_001,whatsapp,2026-01-09 08:33:55.388160333,1,1
CPT108059,CAMP_WA_002,whatsapp,2026-01-12 09:29:43.494928202,1,1
CPT108782,CAMP_WA_002,whatsapp,2026-01-10 09:09:47.308573559,1,0
CPT123169,CAMP_WA_002,whatsapp,2026-01-09 20:05:35.197207415,1,1
CPT113446,CAMP_WA_002,whatsapp,2026-01-10 00:41:17.506876292,1,0
CPT111830,CAMP_WA_001,whatsapp,2026-01-09 03:41:10.794423895,1,0
CPT101925,CAMP_WA_002,whatsapp,2026-01-09 17:21:41.622930941,1,1
CPT101925,CAMP_SMS_004,sms,2026-01-09 05:21:44.101454082,1,0
CPT104426,CAMP_WA_001,whatsapp,2026-01-09 22:53:49.628823729,1,0
CPT103138,CAMP_WA_002,whatsapp,2026-01-11 18:49:50.867615473,1,0
CPT103138,CAMP_WA_001,whatsapp,2026-01-11 21:00:11.643377754,1,0
CPT124808,CAMP_WA_002,whatsapp,2026-01-09 09:13:51.914323625,0,1
CPT115177,CAMP_WA_002,whatsapp,2026-01-09 18:59:41.723738217,1,0
CPT112151,CAMP_WA_002,whatsapp,2026-01-10 07:04:20.442200711,1,0
CPT112151,CAMP_WA_001,whatsapp,2026-01-08 23:20:11.159501947,1,1
CPT103129,CAMP_WA_002,whatsapp,2026-01-11 08:50:54.208759530,1,0
CPT100763,CAMP_WA_002,whatsapp,2026-01-10 21:02:54.622794534,1,0
CPT111592,CAMP_WA_002,whatsapp,2026-01-10 01:56:41.715719264,1,0
CPT109642,CAMP_WA_002,whatsapp,2026-01-10 08:53:30.015992389,1,1
CPT109642,CAMP_WA_001,whatsapp,2026-01-09 06:14:06.336097848,1,0
CPT119310,CAMP_WA_002,whatsapp,2026-01-11 04:47:30.892368058,1,0
CPT106612,CAMP_WA_001,whatsapp,2026-01-10 02:50:15.649177221,1,0
CPT100024,CAMP_WA_002,whatsapp,2026-01-12 08:17:46.914705259,1,0
CPT100024,CAMP_SMS_004,sms,2026-01-08 21:42:09.724263171,1,0
CPT102662,CAMP_WA_002,whatsapp,2026-01-09 06:55:59.711812113,1,0
CPT102662,CAMP_CALL_009,outbound_call,2026-01-09 07:07:17.972580268,1,1
CPT115760,CAMP_WA_002,whatsapp,2026-01-12 07:20:52.881052767,1,0
CPT109446,CAMP_WA_002,whatsapp,2026-01-12 21:57:52.449153797,1,1
CPT120189,CAMP_WA_002,whatsapp,2026-01-09 23:18:40.249701340,0,0
CPT108875,CAMP_WA_001,whatsapp,2026-01-09 02:48:49.159741469,1,1
CPT114117,CAMP_WA_002,whatsapp,2026-01-11 14:44:53.802889474,1,1
CPT111362,CAMP_WA_001,whatsapp,2026-01-09 03:19:05.181004810,1,1
CPT113840,CAMP_WA_002,whatsapp,2026-01-11 00:49:38.479667498,1,1
CPT100866,CAMP_CALL_009,outbound_call,2026-01-09 04:01:21.925916674,1,1
CPT107693,CAMP_WA_002,whatsapp,2026-01-12 09:20:56.684871805,1,0
CPT115162,CAMP_WA_002,whatsapp,2026-01-11 18:06:24.126921119,1,0
CPT124960,CAMP_WA_002,whatsapp,2026-01-10 13:30:57.335599707,1,1
CPT111614,CAMP_WA_002,whatsapp,2026-01-10 18:29:14.615247834,1,0
CPT110385,CAMP_WA_002,whatsapp,2026-01-11 03:01:06.766156684,1,0
CPT110385,CAMP_SMS_004,sms,2026-01-09 19:52:28.350063951,1,0
CPT123839,CAMP_WA_002,whatsapp,2026-01-11 17:26:36.933083239,1,0
CPT124314,CAMP_WA_001,whatsapp,2026-01-09 11:16:04.965164413,1,1
CPT107974,CAMP_WA_002,whatsapp,2026-01-09 11:27:27.951595293,1,1
CPT104737,CAMP_SMS_004,sms,2026-01-08 16:22:24.816749240,1,0
CPT100915,CAMP_WA_001,whatsapp,2026-01-09 02:58:48.828744794,1,0
CPT113436,CAMP_WA_002,whatsapp,2026-01-11 00:51:44.299553393,0,0
CPT113436,CAMP_SMS_004,sms,2026-01-10 23:12:30.200977685,1,0
CPT122487,CAMP_WA_002,whatsapp,2026-01-11 22:12:28.181613839,1,1
CPT107881,CAMP_WA_002,whatsapp,2026-01-11 13:07:50.213078000,1,0
CPT107881,CAMP_WA_001,whatsapp,2026-01-10 14:07:36.843050534,1,0
CPT107210,CAMP_WA_001,whatsapp,2026-01-10 05:54:36.491516984,1,0
CPT110206,CAMP_SMS_004,sms,2026-01-08 22:44:33.328403673,1,0
CPT109796,CAMP_WA_001,whatsapp,2026-01-10 09:43:25.723390904,1,1
CPT107672,CAMP_WA_001,whatsapp,2026-01-09 12:43:33.837889171,1,0
CPT117685,CAMP_WA_002,whatsapp,2026-01-11 00:36:13.527289885,1,1
CPT113204,CAMP_SMS_004,sms,2026-01-09 16:44:01.972164471,1,0
CPT116641,CAMP_WA_002,whatsapp,2026-01-10 01:55:03.768237780,1,0
CPT111465,CAMP_WA_002,whatsapp,2026-01-09 10:50:18.373244422,1,0
CPT113820,CAMP_WA_002,whatsapp,2026-01-10 12:32:33.560606139,1,0
CPT101860,CAMP_WA_002,whatsapp,2026-01-11 21:17:44.292691257,1,0
CPT101860,CAMP_SMS_004,sms,2026-01-09 22:37:54.978685468,1,0
CPT101638,CAMP_SMS_004,sms,2026-01-09 14:24:31.022659639,1,1
CPT123698,CAMP_WA_002,whatsapp,2026-01-10 03:29:31.244677269,1,0
CPT100090,CAMP_WA_002,whatsapp,2026-01-10 10:37:43.330970596,1,1
CPT119647,CAMP_SMS_004,sms,2026-01-10 16:51:48.798063677,1,1
CPT119114,CAMP_SMS_004,sms,2026-01-10 17:30:37.655288055,1,1
CPT114454,CAMP_WA_002,whatsapp,2026-01-11 03:31:14.770516837,1,0
CPT118748,CAMP_WA_002,whatsapp,2026-01-11 13:29:50.710855467,1,1
CPT113740,CAMP_WA_002,whatsapp,2026-01-11 06:52:29.153143115,1,0
CPT113740,CAMP_SMS_004,sms,2026-01-11 01:55:43.487865979,1,0
CPT121440,CAMP_WA_002,whatsapp,2026-01-10 11:13:39.307345248,1,1
CPT112429,CAMP_WA_002,whatsapp,2026-01-10 08:58:06.208049470,1,1
CPT106519,CAMP_WA_002,whatsapp,2026-01-11 01:38:51.264061121,1,1
CPT121933,CAMP_WA_002,whatsapp,2026-01-10 20:53:55.989802334,1,0
CPT116473,CAMP_WA_001,whatsapp,2026-01-09 05:47:31.371554942,1,0
CPT120237,CAMP_SMS_004,sms,2026-01-09 13:09:08.937951462,1,0
CPT105870,CAMP_WA_002,whatsapp,2026-01-10 11:16:43.310239770,1,1
CPT101664,CAMP_WA_002,whatsapp,2026-01-11 23:31:33.406549666,0,0
CPT114605,CAMP_SMS_004,sms,2026-01-09 22:58:56.971622663,1,0
CPT106888,CAMP_WA_002,whatsapp,2026-01-12 19:44:07.271359663,0,1
CPT106888,CAMP_SMS_004,sms,2026-01-10 09:41:14.072617738,1,0
CPT124812,CAMP_WA_002,whatsapp,2026-01-11 03:57:04.757517821,1,1
CPT124812,CAMP_WA_001,whatsapp,2026-01-10 20:10:11.836649552,0,0
CPT117572,CAMP_WA_002,whatsapp,2026-01-12 17:05:24.355375758,1,1
CPT100859,CAMP_WA_002,whatsapp,2026-01-11 02:20:45.075963331,1,1
CPT110690,CAMP_WA_002,whatsapp,2026-01-12 00:38:15.265715100,1,0
CPT110690,CAMP_SMS_004,sms,2026-01-10 09:50:01.347611697,1,0
CPT100192,CAMP_WA_002,whatsapp,2026-01-10 20:55:58.547386267,1,1
CPT115951,CAMP_WA_001,whatsapp,2026-01-10 20:25:35.824902361,1,0
CPT121354,CAMP_WA_001,whatsapp,2026-01-09 14:48:36.477150397,1,0
CPT111625,CAMP_WA_002,whatsapp,2026-01-11 04:46:56.232225061,1,1
CPT107752,CAMP_WA_002,whatsapp,2026-01-11 08:22:15.399426053,1,0
CPT107752,CAMP_WA_001,whatsapp,2026-01-10 14:38:12.707490027,1,0
CPT119696,CAMP_SMS_004,sms,2026-01-09 20:33:34.277541601,1,0
CPT121032,CAMP_WA_002,whatsapp,2026-01-11 11:46:51.354340836,0,1
CPT107736,CAMP_WA_002,whatsapp,2026-01-12 15:11:38.687924042,1,0
CPT117060,CAMP_WA_002,whatsapp,2026-01-12 21:12:02.677179047,1,0
CPT117060,CAMP_SMS_004,sms,2026-01-11 08:45:00.250851923,1,0
CPT114776,CAMP_WA_002,whatsapp,2026-01-14 04:04:33.327027756,1,1
CPT120692,CAMP_WA_002,whatsapp,2026-01-11 06:42:10.931818316,1,0
CPT102040,CAMP_WA_001,whatsapp,2026-01-10 00:30:26.411732236,0,0
CPT105717,CAMP_WA_001,whatsapp,2026-01-09 13:53:08.945156692,1,0
CPT120799,CAMP_WA_002,whatsapp,2026-01-10 17:29:52.326038100,1,1
CPT112285,CAMP_WA_002,whatsapp,2026-01-11 19:17:20.681341008,1,0
CPT112285,CAMP_SMS_004,sms,2026-01-11 03:55:14.981245961,1,0
CPT106276,CAMP_WA_002,whatsapp,2026-01-11 21:20:51.366840430,1,0
CPT106982,CAMP_WA_001,whatsapp,2026-01-09 17:10:40.174608994,1,0
CPT118109,CAMP_WA_002,whatsapp,2026-01-12 05:03:39.425476251,1,1
CPT113352,CAMP_WA_001,whatsapp,2026-01-09 19:19:54.966810573,1,1
CPT117306,CAMP_WA_002,whatsapp,2026-01-13 18:10:54.518238086,1,0
CPT117306,CAMP_WA_001,whatsapp,2026-01-10 01:07:37.771216937,1,1
CPT115754,CAMP_WA_002,whatsapp,2026-01-12 08:45:32.982829281,1,0
CPT113353,CAMP_WA_002,whatsapp,2026-01-12 02:05:16.569705535,1,0
CPT122559,CAMP_WA_001,whatsapp,2026-01-10 12:12:08.429852390,1,0
CPT116431,CAMP_SMS_004,sms,2026-01-11 03:41:03.174961565,0,1
CPT100205,CAMP_SMS_004,sms,2026-01-09 22:46:21.245783448,1,0
CPT105162,CAMP_WA_002,whatsapp,2026-01-12 15:36:16.379950372,1,1
CPT116162,CAMP_WA_001,whatsapp,2026-01-10 06:21:14.201963616,1,1
CPT112193,CAMP_WA_001,whatsapp,2026-01-10 05:55:52.540494639,1,0
CPT120563,CAMP_WA_002,whatsapp,2026-01-11 19:53:04.802567036,1,0
CPT102084,CAMP_SMS_004,sms,2026-01-10 02:46:11.381021542,1,0
CPT113710,CAMP_WA_001,whatsapp,2026-01-10 20:59:13.338236133,1,0
CPT116855,CAMP_WA_002,whatsapp,2026-01-11 05:04:39.604454584,1,0
CPT116855,CAMP_WA_001,whatsapp,2026-01-10 15:14:57.296146884,1,0
CPT106386,CAMP_WA_002,whatsapp,2026-01-12 09:39:28.779632409,1,0
CPT101463,CAMP_WA_002,whatsapp,2026-01-10 18:36:33.726565420,1,0
CPT118149,CAMP_SMS_004,sms,2026-01-10 01:39:20.253380459,0,0
CPT110838,CAMP_WA_001,whatsapp,2026-01-10 15:25:56.328181956,1,0
CPT100691,CAMP_WA_002,whatsapp,2026-01-13 01:38:18.623178911,1,1
CPT108492,CAMP_WA_002,whatsapp,2026-01-11 06:28:57.630461415,1,1
CPT121831,CAMP_WA_002,whatsapp,2026-01-11 14:56:31.954193391,1,0
