captain_id,signup_ts,city,vehicle_type,acquisition_channel,signup_zone_id,device_tier,app_language,age_band
CPT121649,2026-01-03 15:23:00,Hyderabad,Auto,fos_field,HYD-Z05,low,en,35-44
CPT115676,2026-01-03 15:26:00,Hyderabad,Cab,fos_field,HYD-Z17,low,kn,18-24
CPT108988,2026-01-03 15:50:00,Hyderabad,ERickshaw,paid_digital,HYD-Z03,mid,en,35-44
CPT103055,2026-01-03 15:54:00,Bangalore,Cab,referral,BAN-Z06,mid,te,35-44
CPT110128,2026-01-03 16:07:00,Delhi,Auto,organic_app,DEL-Z18,low,en,18-24
CPT112428,2026-01-03 16:12:00,Delhi,Auto,organic_app,DEL-Z24,mid,kn,25-34
CPT102341,2026-01-03 16:15:00,Bangalore,Auto,organic_app,BAN-Z03,mid,hi,25-34
CPT114765,2026-01-03 16:46:00,Hyderabad,Auto,organic_app,HYD-Z08,mid,hi,35-44
CPT114217,2026-01-03 16:46:00,Bangalore,Cab,organic_app,BAN-Z02,low,en,35-44
CPT109172,2026-01-03 16:50:00,Pune,Auto,organic_app,PUN-Z04,high,hi,35-44
CPT103255,2026-01-03 16:58:00,Delhi,ERickshaw,fos_field,DEL-Z24,mid,en,45+
CPT122706,2026-01-03 17:18:00,Hyderabad,Auto,fos_field,HYD-Z10,low,te,35-44
CPT113655,2026-01-03 17:29:00,Pune,Cab,fos_field,PUN-Z14,mid,te,35-44
CPT119726,2026-01-03 17:30:00,Delhi,ERickshaw,fos_field,DEL-Z15,low,hi,25-34
CPT114356,2026-01-03 17:32:00,Bangalore,ERickshaw,organic_app,BAN-Z06,low,mr,35-44
CPT101012,2026-01-03 17:51:00,Bangalore,Cab,organic_app,BAN-Z09,low,mr,18-24
CPT101667,2026-01-03 18:04:00,Delhi,Auto,fos_field,DEL-Z23,low,mr,35-44
CPT108190,2026-01-03 18:10:00,Delhi,Auto,organic_app,DEL-Z10,mid,hi,25-34
CPT109593,2026-01-03 18:11:00,Delhi,Auto,organic_app,DEL-Z23,mid,en,25-34
CPT120322,2026-01-03 18:19:00,Bangalore,Auto,organic_app,BAN-Z17,low,hi,35-44
CPT113925,2026-01-03 18:21:00,Delhi,ERickshaw,organic_app,DEL-Z20,mid,te,45+
CPT120618,2026-01-03 18:29:00,Hyderabad,Auto,fos_field,HYD-Z22,mid,hi,25-34
CPT121087,2026-01-03 18:35:00,Hyderabad,Auto,organic_app,HYD-Z09,mid,mr,45+
CPT109620,2026-01-03 18:43:00,Delhi,Auto,fos_field,DEL-Z21,low,kn,25-34
CPT111006,2026-01-03 19:00:00,Delhi,ERickshaw,organic_app,DEL-Z17,mid,kn,25-34
CPT105836,2026-01-03 19:11:00,Delhi,Auto,organic_app,DEL-Z02,low,te,18-24
CPT103534,2026-01-03 19:23:00,Pune,Cab,referral,PUN-Z05,low,hi,18-24
CPT117680,2026-01-03 19:35:00,Pune,Auto,referral,PUN-Z24,mid,mr,25-34
CPT108329,2026-01-03 19:47:00,Hyderabad,Cab,referral,HYD-Z09,low,mr,45+
CPT106737,2026-01-03 19:54:00,Hyderabad,Auto,fos_field,HYD-Z24,low,hi,25-34
CPT108665,2026-01-03 20:01:00,Delhi,ERickshaw,referral,DEL-Z02,low,mr,35-44
CPT122296,2026-01-03 20:17:00,Bangalore,Cab,organic_app,BAN-Z20,low,mr,25-34
CPT122376,2026-01-03 20:23:00,Pune,Auto,organic_app,PUN-Z10,low,te,35-44
CPT106823,2026-01-03 20:36:00,Pune,Auto,referral,PUN-Z16,mid,te,25-34
CPT113564,2026-01-03 20:45:00,Delhi,Cab,referral,DEL-Z11,high,kn,18-24
CPT109996,2026-01-03 20:47:00,Hyderabad,Cab,paid_digital,HYD-Z22,high,te,18-24
CPT108973,2026-01-03 20:50:00,Hyderabad,Cab,referral,HYD-Z16,low,mr,25-34
CPT109721,2026-01-03 20:51:00,Hyderabad,Cab,organic_app,HYD-Z10,mid,mr,25-34
CPT118012,2026-01-03 21:01:00,Bangalore,Auto,organic_app,BAN-Z12,low,hi,35-44
CPT111462,2026-01-03 21:02:00,Delhi,Auto,organic_app,DEL-Z08,high,en,25-34
CPT104547,2026-01-03 21:08:00,Hyderabad,Auto,referral,HYD-Z08,low,hi,45+
CPT118635,2026-01-03 21:15:00,Bangalore,Cab,organic_app,BAN-Z04,mid,mr,25-34
CPT101470,2026-01-03 21:34:00,Bangalore,ERickshaw,organic_app,BAN-Z05,low,te,25-34
CPT113838,2026-01-04 06:07:00,Bangalore,Auto,paid_digital,BAN-Z06,low,hi,45+
CPT103940,2026-01-04 06:09:00,Delhi,ERickshaw,fos_field,DEL-Z08,mid,kn,35-44
CPT105226,2026-01-04 06:52:00,Pune,Cab,referral,PUN-Z03,low,hi,35-44
CPT103140,2026-01-04 06:56:00,Delhi,ERickshaw,organic_app,DEL-Z24,low,te,18-24
CPT119062,2026-01-04 06:59:00,Delhi,ERickshaw,organic_app,DEL-Z23,low,en,25-34
CPT114999,2026-01-04 07:10:00,Delhi,ERickshaw,gc_telecalling,DEL-Z05,mid,hi,18-24
CPT115809,2026-01-04 07:29:00,Delhi,ERickshaw,organic_app,DEL-Z07,mid,en,45+
CPT123307,2026-01-04 07:30:00,Bangalore,Cab,fos_field,BAN-Z20,mid,mr,35-44
CPT103921,2026-01-04 07:30:00,Delhi,Cab,referral,DEL-Z16,low,mr,25-34
CPT104587,2026-01-04 07:35:00,Hyderabad,Auto,fos_field,HYD-Z22,mid,mr,25-34
CPT112119,2026-01-04 07:40:00,Pune,ERickshaw,gc_telecalling,PUN-Z23,low,hi,45+
CPT122012,2026-01-04 07:45:00,Pune,Cab,fos_field,PUN-Z02,mid,kn,25-34
CPT107713,2026-01-04 07:52:00,Delhi,ERickshaw,paid_digital,DEL-Z09,low,hi,18-24
CPT115475,2026-01-04 07:53:00,Delhi,ERickshaw,fos_field,DEL-Z12,mid,mr,45+
CPT106381,2026-01-04 07:55:00,Hyderabad,Auto,fos_field,HYD-Z08,mid,mr,45+
CPT120752,2026-01-04 07:58:00,Bangalore,Auto,organic_app,BAN-Z10,mid,en,25-34
CPT117998,2026-01-04 08:01:00,Delhi,Cab,fos_field,DEL-Z05,low,kn,35-44
CPT110972,2026-01-04 08:09:00,Bangalore,Auto,paid_digital,BAN-Z12,low,hi,35-44
CPT115988,2026-01-04 08:33:00,Hyderabad,Cab,organic_app,HYD-Z11,low,en,25-34
CPT122442,2026-01-04 08:33:00,Delhi,Auto,paid_digital,DEL-Z06,mid,mr,25-34
CPT117706,2026-01-04 08:39:00,Delhi,ERickshaw,referral,DEL-Z01,high,en,45+
CPT115879,2026-01-04 08:40:00,Bangalore,Cab,referral,BAN-Z19,high,te,25-34
CPT115934,2026-01-04 08:50:00,Delhi,Auto,referral,DEL-Z13,mid,en,25-34
CPT108484,2026-01-04 09:07:00,Delhi,Cab,fos_field,DEL-Z06,mid,hi,25-34
CPT111078,2026-01-04 09:13:00,Pune,Auto,organic_app,PUN-Z10,mid,mr,18-24
CPT101683,2026-01-04 09:20:00,Hyderabad,Cab,organic_app,HYD-Z01,mid,te,35-44
CPT112022,2026-01-04 09:27:00,Hyderabad,Auto,paid_digital,HYD-Z07,low,te,25-34
CPT100906,2026-01-04 09:27:00,Delhi,Auto,organic_app,DEL-Z16,mid,en,35-44
CPT117307,2026-01-04 09:28:00,Bangalore,Auto,fos_field,BAN-Z08,low,en,25-34
CPT124337,2026-01-04 09:34:00,Bangalore,Cab,referral,BAN-Z05,low,mr,18-24
CPT107459,2026-01-04 09:37:00,Hyderabad,Auto,paid_digital,HYD-Z05,mid,kn,35-44
CPT109246,2026-01-04 10:06:00,Hyderabad,Cab,paid_digital,HYD-Z03,mid,te,45+
CPT119218,2026-01-04 10:07:00,Delhi,ERickshaw,organic_app,DEL-Z04,mid,te,35-44
CPT104912,2026-01-04 10:17:00,Delhi,Cab,fos_field,DEL-Z08,mid,te,25-34
CPT119132,2026-01-04 10:24:00,Pune,Auto,organic_app,PUN-Z11,mid,hi,25-34
CPT121130,2026-01-04 10:35:00,Hyderabad,Auto,fos_field,HYD-Z07,mid,mr,18-24
CPT105521,2026-01-04 10:36:00,Hyderabad,Cab,paid_digital,HYD-Z18,low,hi,35-44
CPT118553,2026-01-04 11:08:00,Delhi,ERickshaw,organic_app,DEL-Z20,mid,hi,18-24
CPT100120,2026-01-04 11:27:00,Hyderabad,Cab,fos_field,HYD-Z10,low,te,18-24
CPT109329,2026-01-04 11:43:00,Hyderabad,Auto,referral,HYD-Z06,low,kn,25-34
CPT110737,2026-01-04 11:50:00,Hyderabad,Cab,organic_app,HYD-Z18,mid,en,18-24
CPT110217,2026-01-04 11:54:00,Hyderabad,Cab,organic_app,HYD-Z15,mid,kn,25-34
CPT120720,2026-01-04 12:03:00,Bangalore,Cab,organic_app,BAN-Z16,low,te,25-34
CPT116873,2026-01-04 12:21:00,Delhi,Auto,organic_app,DEL-Z21,mid,hi,45+
CPT101835,2026-01-04 12:25:00,Pune,Auto,referral,PUN-Z02,low,en,35-44
CPT109544,2026-01-04 12:27:00,Pune,Auto,referral,PUN-Z09,mid,te,25-34
CPT107072,2026-01-04 12:46:00,Hyderabad,Auto,organic_app,HYD-Z11,low,mr,25-34
CPT123128,2026-01-04 12:50:00,Delhi,ERickshaw,fos_field,DEL-Z04,mid,te,45+
CPT113323,2026-01-04 13:02:00,Hyderabad,ERickshaw,organic_app,HYD-Z01,low,mr,25-34
CPT110280,2026-01-04 13:04:00,Delhi,Cab,organic_app,DEL-Z05,high,te,18-24
CPT101265,2026-01-04 13:07:00,Delhi,ERickshaw,organic_app,DEL-Z07,high,kn,35-44
CPT120925,2026-01-04 13:14:00,Bangalore,Cab,organic_app,BAN-Z17,high,hi,45+
CPT104096,2026-01-04 13:29:00,Delhi,ERickshaw,organic_app,DEL-Z08,low,hi,25-34
CPT122563,2026-01-04 13:49:00,Bangalore,Auto,fos_field,BAN-Z20,low,hi,25-34
CPT121955,2026-01-04 13:55:00,Hyderabad,Auto,fos_field,HYD-Z20,low,en,35-44
CPT105643,2026-01-04 14:07:00,Hyderabad,Cab,organic_app,HYD-Z06,low,kn,25-34
CPT108653,2026-01-04 14:18:00,Hyderabad,Auto,organic_app,HYD-Z20,mid,en,18-24
CPT105041,2026-01-04 14:51:00,Bangalore,Auto,paid_digital,BAN-Z11,low,hi,25-34
CPT100561,2026-01-04 14:59:00,Hyderabad,Cab,organic_app,HYD-Z23,high,en,18-24
CPT110063,2026-01-04 15:15:00,Delhi,ERickshaw,referral,DEL-Z17,high,kn,25-34
CPT108368,2026-01-04 15:19:00,Bangalore,Auto,organic_app,BAN-Z19,low,kn,25-34
CPT124870,2026-01-04 15:26:00,Delhi,ERickshaw,referral,DEL-Z12,mid,mr,35-44
CPT101344,2026-01-04 15:36:00,Delhi,Auto,paid_digital,DEL-Z22,mid,hi,18-24
CPT117273,2026-01-04 15:37:00,Delhi,Auto,paid_digital,DEL-Z04,low,kn,25-34
CPT102672,2026-01-04 15:45:00,Bangalore,Cab,paid_digital,BAN-Z15,high,mr,18-24
CPT104801,2026-01-04 15:52:00,Pune,Cab,referral,PUN-Z01,low,kn,25-34
CPT118484,2026-01-04 15:55:00,Pune,Auto,paid_digital,PUN-Z16,low,kn,25-34
CPT121157,2026-01-04 16:09:00,Delhi,ERickshaw,referral,DEL-Z13,high,en,35-44
CPT104229,2026-01-04 16:26:00,Delhi,ERickshaw,fos_field,DEL-Z02,high,en,25-34
CPT107591,2026-01-04 16:28:00,Bangalore,Cab,referral,BAN-Z22,low,mr,25-34
CPT106130,2026-01-04 16:41:00,Delhi,ERickshaw,paid_digital,DEL-Z14,mid,kn,18-24
CPT108423,2026-01-04 16:41:00,Hyderabad,Cab,referral,HYD-Z20,mid,te,18-24
CPT118888,2026-01-04 17:22:00,Hyderabad,Auto,organic_app,HYD-Z21,mid,en,25-34
CPT100424,2026-01-04 17:25:00,Bangalore,Cab,organic_app,BAN-Z02,low,en,45+
CPT111108,2026-01-04 17:30:00,Pune,ERickshaw,paid_digital,PUN-Z17,mid,en,35-44
CPT123408,2026-01-04 17:37:00,Bangalore,Cab,organic_app,BAN-Z16,high,en,35-44
CPT106840,2026-01-04 18:18:00,Hyderabad,Auto,referral,HYD-Z02,mid,en,35-44
CPT113307,2026-01-04 18:23:00,Hyderabad,Auto,fos_field,HYD-Z09,low,en,25-34
CPT101039,2026-01-04 18:38:00,Delhi,ERickshaw,fos_field,DEL-Z20,low,mr,35-44
CPT107762,2026-01-04 18:49:00,Pune,Auto,paid_digital,PUN-Z19,low,hi,25-34
CPT103892,2026-01-04 19:23:00,Hyderabad,Auto,organic_app,HYD-Z02,low,mr,25-34
CPT124359,2026-01-04 19:31:00,Pune,Cab,referral,PUN-Z14,low,mr,18-24
CPT103760,2026-01-04 19:40:00,Delhi,Auto,referral,DEL-Z20,high,te,25-34
CPT121263,2026-01-04 19:53:00,Hyderabad,Auto,organic_app,HYD-Z03,low,mr,45+
CPT102943,2026-01-04 19:55:00,Delhi,Cab,referral,DEL-Z09,low,hi,25-34
CPT119122,2026-01-04 20:00:00,Pune,Auto,paid_digital,PUN-Z18,low,kn,25-34
CPT122799,2026-01-04 20:01:00,Pune,Cab,organic_app,PUN-Z18,low,hi,35-44
CPT100953,2026-01-04 20:04:00,Pune,Auto,referral,PUN-Z06,mid,mr,45+
CPT117296,2026-01-04 20:06:00,Bangalore,Cab,gc_telecalling,BAN-Z18,mid,mr,25-34
CPT121687,2026-01-04 20:08:00,Bangalore,Cab,organic_app,BAN-Z24,low,te,18-24
CPT109670,2026-01-04 20:15:00,Bangalore,Auto,referral,BAN-Z06,mid,en,18-24
CPT124331,2026-01-04 20:44:00,Delhi,ERickshaw,paid_digital,DEL-Z12,low,en,35-44
CPT106925,2026-01-04 20:45:00,Bangalore,Cab,referral,BAN-Z06,low,hi,18-24
CPT112260,2026-01-04 20:48:00,Bangalore,Auto,fos_field,BAN-Z17,mid,en,35-44
CPT104153,2026-01-04 20:53:00,Delhi,Cab,referral,DEL-Z02,high,kn,45+
CPT123840,2026-01-04 21:08:00,Hyderabad,ERickshaw,fos_field,HYD-Z13,mid,kn,25-34
CPT120677,2026-01-04 21:55:00,Hyderabad,Cab,organic_app,HYD-Z10,low,hi,18-24
CPT102635,2026-01-05 06:03:00,Hyderabad,Cab,gc_telecalling,HYD-Z19,low,mr,25-34
CPT119586,2026-01-05 06:04:00,Hyderabad,Cab,gc_telecalling,HYD-Z20,low,te,35-44
CPT121644,2026-01-05 06:10:00,Pune,Cab,organic_app,PUN-Z02,high,en,35-44
CPT123721,2026-01-05 06:14:00,Hyderabad,Auto,fos_field,HYD-Z03,low,en,45+
CPT112286,2026-01-05 06:25:00,Delhi,ERickshaw,gc_telecalling,DEL-Z22,high,en,25-34
CPT107780,2026-01-05 06:31:00,Bangalore,Auto,paid_digital,BAN-Z22,low,kn,45+
CPT102096,2026-01-05 06:53:00,Hyderabad,Cab,fos_field,HYD-Z08,mid,mr,18-24
CPT104195,2026-01-05 07:06:00,Hyderabad,Auto,paid_digital,HYD-Z11,mid,te,25-34
CPT102396,2026-01-05 07:12:00,Delhi,Cab,organic_app,DEL-Z04,mid,en,35-44
CPT124595,2026-01-05 07:25:00,Bangalore,Auto,fos_field,BAN-Z08,low,kn,25-34
CPT112787,2026-01-05 07:25:00,Pune,Auto,organic_app,PUN-Z17,low,kn,25-34
CPT113482,2026-01-05 07:29:00,Delhi,Cab,fos_field,DEL-Z02,low,mr,35-44
CPT103497,2026-01-05 07:29:00,Hyderabad,Cab,fos_field,HYD-Z24,mid,hi,25-34
CPT102052,2026-01-05 07:31:00,Hyderabad,Auto,fos_field,HYD-Z21,low,kn,25-34
CPT118714,2026-01-05 07:35:00,Hyderabad,Cab,organic_app,HYD-Z09,low,te,35-44
CPT104879,2026-01-05 07:55:00,Hyderabad,Cab,fos_field,HYD-Z10,mid,en,25-34
CPT115956,2026-01-05 08:03:00,Hyderabad,ERickshaw,paid_digital,HYD-Z15,low,kn,18-24
CPT108975,2026-01-05 08:05:00,Bangalore,Cab,referral,BAN-Z06,low,mr,25-34
CPT122068,2026-01-05 08:16:00,Pune,Auto,organic_app,PUN-Z12,low,hi,18-24
CPT120968,2026-01-05 08:31:00,Hyderabad,Auto,referral,HYD-Z16,mid,en,18-24
CPT114390,2026-01-05 08:36:00,Bangalore,Cab,organic_app,BAN-Z12,mid,en,18-24
CPT116876,2026-01-05 08:37:00,Pune,Auto,referral,PUN-Z05,low,te,35-44
CPT106064,2026-01-05 08:50:00,Hyderabad,Auto,fos_field,HYD-Z04,low,kn,35-44
CPT111760,2026-01-05 08:54:00,Delhi,Auto,organic_app,DEL-Z04,low,te,25-34
CPT110497,2026-01-05 08:59:00,Bangalore,Cab,organic_app,BAN-Z07,mid,en,18-24
CPT122289,2026-01-05 09:02:00,Bangalore,Cab,referral,BAN-Z20,low,te,45+
CPT117554,2026-01-05 09:19:00,Pune,Auto,fos_field,PUN-Z12,low,en,35-44
CPT119324,2026-01-05 09:26:00,Delhi,ERickshaw,fos_field,DEL-Z21,low,hi,25-34
CPT123697,2026-01-05 09:35:00,Bangalore,ERickshaw,organic_app,BAN-Z22,low,te,18-24
CPT101631,2026-01-05 09:35:00,Hyderabad,Cab,referral,HYD-Z13,high,te,25-34
CPT122347,2026-01-05 09:39:00,Bangalore,Cab,paid_digital,BAN-Z04,low,kn,35-44
CPT121380,2026-01-05 09:48:00,Delhi,Auto,paid_digital,DEL-Z09,high,en,25-34
CPT103451,2026-01-05 09:54:00,Pune,Auto,referral,PUN-Z14,mid,en,18-24
CPT113949,2026-01-05 09:55:00,Hyderabad,Cab,organic_app,HYD-Z15,high,en,18-24
CPT119192,2026-01-05 10:18:00,Pune,Cab,paid_digital,PUN-Z12,mid,mr,18-24
CPT121569,2026-01-05 10:28:00,Bangalore,Cab,organic_app,BAN-Z03,low,kn,18-24
CPT121329,2026-01-05 10:30:00,Hyderabad,Auto,fos_field,HYD-Z09,mid,kn,18-24
CPT116741,2026-01-05 10:39:00,Pune,Auto,referral,PUN-Z23,low,mr,35-44
CPT102206,2026-01-05 10:40:00,Bangalore,Cab,fos_field,BAN-Z20,mid,te,25-34
CPT102757,2026-01-05 10:41:00,Hyderabad,Auto,fos_field,HYD-Z06,low,te,35-44
CPT108409,2026-01-05 10:41:00,Bangalore,ERickshaw,organic_app,BAN-Z10,mid,en,25-34
CPT109866,2026-01-05 10:45:00,Delhi,Cab,paid_digital,DEL-Z06,mid,kn,35-44
CPT100964,2026-01-05 11:23:00,Hyderabad,Cab,referral,HYD-Z09,high,te,25-34
CPT118172,2026-01-05 11:39:00,Delhi,Cab,referral,DEL-Z18,low,kn,25-34
CPT124687,2026-01-05 12:00:00,Hyderabad,Cab,fos_field,HYD-Z12,high,en,25-34
CPT115495,2026-01-05 12:00:00,Hyderabad,Cab,fos_field,HYD-Z17,high,hi,35-44
CPT114451,2026-01-05 12:02:00,Hyderabad,ERickshaw,paid_digital,HYD-Z15,high,en,35-44
CPT111782,2026-01-05 12:23:00,Bangalore,Auto,fos_field,BAN-Z11,high,kn,35-44
CPT120413,2026-01-05 12:27:00,Pune,Cab,referral,PUN-Z11,high,en,18-24
CPT115650,2026-01-05 12:50:00,Delhi,Cab,organic_app,DEL-Z23,mid,en,25-34
CPT121720,2026-01-05 12:58:00,Bangalore,Cab,paid_digital,BAN-Z11,mid,en,35-44
CPT115613,2026-01-05 13:11:00,Hyderabad,Auto,fos_field,HYD-Z06,mid,te,25-34
CPT110162,2026-01-05 13:14:00,Hyderabad,ERickshaw,organic_app,HYD-Z22,mid,en,25-34
CPT118057,2026-01-05 13:27:00,Pune,Auto,organic_app,PUN-Z04,mid,en,45+
CPT113024,2026-01-05 13:32:00,Hyderabad,Cab,organic_app,HYD-Z07,mid,mr,25-34
CPT120174,2026-01-05 13:39:00,Hyderabad,Auto,organic_app,HYD-Z16,mid,mr,25-34
CPT118357,2026-01-05 13:40:00,Delhi,ERickshaw,referral,DEL-Z09,high,te,45+
CPT120947,2026-01-05 13:43:00,Hyderabad,Auto,organic_app,HYD-Z24,mid,kn,18-24
CPT110983,2026-01-05 13:50:00,Bangalore,Cab,fos_field,BAN-Z09,mid,mr,25-34
CPT111585,2026-01-05 13:55:00,Delhi,ERickshaw,organic_app,DEL-Z20,low,kn,25-34
CPT120213,2026-01-05 14:02:00,Pune,Auto,fos_field,PUN-Z21,low,en,35-44
CPT112686,2026-01-05 14:07:00,Bangalore,Cab,fos_field,BAN-Z18,mid,en,35-44
CPT108460,2026-01-05 14:11:00,Pune,Cab,organic_app,PUN-Z21,high,te,25-34
CPT121365,2026-01-05 14:32:00,Bangalore,Cab,fos_field,BAN-Z14,low,en,35-44
CPT107472,2026-01-05 14:34:00,Pune,Auto,gc_telecalling,PUN-Z04,high,mr,45+
CPT101387,2026-01-05 14:47:00,Delhi,ERickshaw,fos_field,DEL-Z10,mid,mr,25-34
CPT102376,2026-01-05 14:59:00,Bangalore,Auto,paid_digital,BAN-Z15,low,mr,25-34
CPT118540,2026-01-05 15:07:00,Pune,ERickshaw,paid_digital,PUN-Z22,low,hi,25-34
CPT118367,2026-01-05 15:15:00,Delhi,ERickshaw,fos_field,DEL-Z14,low,te,18-24
CPT124404,2026-01-05 15:22:00,Pune,Auto,fos_field,PUN-Z04,high,te,35-44
CPT114770,2026-01-05 15:36:00,Delhi,Cab,fos_field,DEL-Z01,low,mr,25-34
CPT108147,2026-01-05 15:46:00,Delhi,Cab,fos_field,DEL-Z19,mid,te,45+
CPT102527,2026-01-05 15:57:00,Pune,Cab,organic_app,PUN-Z10,low,mr,25-34
CPT109538,2026-01-05 16:05:00,Bangalore,Cab,fos_field,BAN-Z03,mid,kn,25-34
CPT112324,2026-01-05 16:15:00,Pune,Auto,fos_field,PUN-Z10,mid,en,25-34
CPT117525,2026-01-05 16:55:00,Hyderabad,Auto,referral,HYD-Z06,mid,kn,25-34
CPT114640,2026-01-05 16:59:00,Bangalore,Auto,referral,BAN-Z10,low,kn,35-44
CPT100596,2026-01-05 17:02:00,Delhi,Auto,fos_field,DEL-Z02,low,mr,25-34
CPT112591,2026-01-05 17:14:00,Pune,Auto,referral,PUN-Z24,low,te,35-44
CPT115293,2026-01-05 17:23:00,Pune,Cab,referral,PUN-Z14,mid,hi,18-24
CPT120032,2026-01-05 17:30:00,Hyderabad,Auto,organic_app,HYD-Z06,mid,hi,25-34
CPT120929,2026-01-05 17:33:00,Hyderabad,Cab,organic_app,HYD-Z24,mid,en,18-24
CPT109911,2026-01-05 17:48:00,Pune,ERickshaw,fos_field,PUN-Z18,mid,mr,25-34
CPT111650,2026-01-05 17:49:00,Pune,Cab,paid_digital,PUN-Z14,low,en,25-34
CPT115104,2026-01-05 17:55:00,Delhi,Auto,referral,DEL-Z17,mid,kn,35-44
CPT101548,2026-01-05 17:58:00,Pune,Auto,organic_app,PUN-Z12,low,en,25-34
CPT110567,2026-01-05 17:59:00,Pune,Auto,paid_digital,PUN-Z14,low,hi,25-34
CPT111851,2026-01-05 18:09:00,Pune,ERickshaw,fos_field,PUN-Z21,mid,en,25-34
CPT115865,2026-01-05 18:15:00,Hyderabad,Auto,organic_app,HYD-Z17,low,te,35-44
CPT105651,2026-01-05 18:23:00,Bangalore,Cab,fos_field,BAN-Z01,low,hi,35-44
CPT104068,2026-01-05 18:38:00,Hyderabad,Auto,fos_field,HYD-Z04,mid,te,25-34
CPT114345,2026-01-05 18:39:00,Delhi,ERickshaw,paid_digital,DEL-Z03,mid,hi,18-24
CPT113103,2026-01-05 18:39:00,Pune,Auto,paid_digital,PUN-Z06,low,mr,18-24
CPT102795,2026-01-05 18:41:00,Pune,Cab,fos_field,PUN-Z04,mid,te,35-44
CPT113569,2026-01-05 18:46:00,Pune,Auto,organic_app,PUN-Z11,low,kn,18-24
CPT119270,2026-01-05 18:49:00,Pune,ERickshaw,referral,PUN-Z17,mid,mr,18-24
CPT100196,2026-01-05 18:55:00,Hyderabad,Cab,gc_telecalling,HYD-Z12,mid,mr,25-34
CPT121664,2026-01-05 18:55:00,Hyderabad,Auto,fos_field,HYD-Z03,low,mr,25-34
CPT122194,2026-01-05 18:59:00,Delhi,ERickshaw,fos_field,DEL-Z10,high,hi,25-34
CPT111685,2026-01-05 19:02:00,Bangalore,Auto,organic_app,BAN-Z15,mid,mr,18-24
CPT100187,2026-01-05 19:04:00,Pune,Cab,paid_digital,PUN-Z08,high,kn,35-44
CPT108066,2026-01-05 19:04:00,Pune,Cab,paid_digital,PUN-Z09,low,en,25-34
CPT103097,2026-01-05 19:04:00,Hyderabad,Cab,referral,HYD-Z21,mid,kn,18-24
CPT112287,2026-01-05 19:17:00,Bangalore,Cab,fos_field,BAN-Z11,mid,hi,18-24
CPT108267,2026-01-05 19:23:00,Delhi,Auto,organic_app,DEL-Z17,low,kn,18-24
CPT118493,2026-01-05 19:26:00,Pune,Cab,referral,PUN-Z19,mid,te,25-34
CPT122730,2026-01-05 19:27:00,Hyderabad,Cab,referral,HYD-Z06,low,en,45+
CPT108723,2026-01-05 19:28:00,Bangalore,Cab,paid_digital,BAN-Z10,mid,te,35-44
CPT106887,2026-01-05 19:28:00,Bangalore,Cab,organic_app,BAN-Z16,mid,kn,25-34
CPT104402,2026-01-05 19:29:00,Hyderabad,Auto,fos_field,HYD-Z11,high,hi,18-24
CPT108671,2026-01-05 19:46:00,Delhi,ERickshaw,organic_app,DEL-Z03,low,te,35-44
CPT102323,2026-01-05 19:56:00,Hyderabad,Cab,fos_field,HYD-Z11,low,en,25-34
CPT101985,2026-01-05 19:58:00,Pune,Auto,paid_digital,PUN-Z03,high,hi,25-34
CPT107071,2026-01-05 20:24:00,Bangalore,Cab,fos_field,BAN-Z06,low,en,45+
CPT111236,2026-01-05 20:35:00,Delhi,Auto,referral,DEL-Z09,high,mr,18-24
CPT111574,2026-01-05 20:40:00,Delhi,Auto,referral,DEL-Z21,mid,mr,35-44
CPT112126,2026-01-05 20:40:00,Bangalore,Cab,referral,BAN-Z22,high,mr,45+
CPT105184,2026-01-05 20:49:00,Hyderabad,Cab,paid_digital,HYD-Z12,low,te,35-44
CPT105131,2026-01-05 20:54:00,Delhi,ERickshaw,paid_digital,DEL-Z11,mid,kn,35-44
CPT114222,2026-01-05 21:02:00,Hyderabad,Auto,referral,HYD-Z05,low,en,25-34
CPT114172,2026-01-05 21:18:00,Pune,Cab,referral,PUN-Z23,low,kn,45+
CPT109576,2026-01-05 21:20:00,Hyderabad,ERickshaw,fos_field,HYD-Z13,low,en,18-24
CPT107842,2026-01-05 21:21:00,Delhi,Cab,fos_field,DEL-Z17,low,hi,18-24
CPT108866,2026-01-05 21:24:00,Pune,Auto,referral,PUN-Z07,low,kn,45+
CPT106416,2026-01-05 21:25:00,Delhi,ERickshaw,organic_app,DEL-Z04,mid,te,18-24
CPT113794,2026-01-05 21:37:00,Pune,ERickshaw,organic_app,PUN-Z17,mid,kn,35-44
CPT105856,2026-01-05 21:39:00,Hyderabad,Auto,organic_app,HYD-Z01,low,te,35-44
CPT104586,2026-01-05 21:48:00,Hyderabad,Cab,organic_app,HYD-Z20,mid,mr,25-34
CPT116309,2026-01-05 21:50:00,Bangalore,Cab,organic_app,BAN-Z22,low,kn,25-34
CPT102124,2026-01-06 06:01:00,Bangalore,Auto,paid_digital,BAN-Z06,low,kn,35-44
CPT114025,2026-01-06 06:04:00,Pune,Cab,referral,PUN-Z05,low,kn,35-44
CPT108382,2026-01-06 06:06:00,Delhi,Cab,fos_field,DEL-Z24,mid,kn,35-44
CPT113424,2026-01-06 06:08:00,Hyderabad,ERickshaw,organic_app,HYD-Z24,mid,kn,45+
CPT124316,2026-01-06 06:21:00,Pune,Cab,fos_field,PUN-Z21,mid,kn,35-44
