captain_id,decision_ts,final_status,last_stage_reached,docs_cleared
CPT117323,2026-01-13 10:10:17.637986386,approved,,6
CPT113049,,dropped_in_docs,DL,0
CPT119997,,dropped_in_docs,FITNESS,4
CPT115313,,dropped_in_docs,DL,0
CPT105645,,dropped_in_docs,INSURANCE,5
CPT118653,2026-01-12 13:40:12.501099915,approved,,6
CPT112451,,dropped_in_docs,RC,1
CPT105734,,dropped_in_docs,DL,0
CPT123583,,dropped_in_docs,FITNESS,4
CPT103530,,dropped_in_docs,INSURANCE,5
CPT115431,,dropped_in_docs,RC,1
CPT120142,,dropped_in_docs,RC,1
CPT114427,,dropped_in_docs,FITNESS,4
CPT108688,,dropped_in_docs,FITNESS,4
CPT119918,,dropped_in_docs,FITNESS,4
CPT109394,,dropped_in_docs,PERMIT,3
CPT107021,2026-01-13 23:48:10.637994499,approved,,5
CPT117230,,dropped_in_docs,RC,1
CPT114734,,dropped_in_docs,PERMIT,3
CPT116003,,dropped_in_docs,FITNESS,4
CPT116267,,dropped_in_docs,RC,1
CPT105470,,dropped_in_docs,INSURANCE,5
CPT119616,,dropped_in_docs,AADHAAR,2
CPT103388,2026-01-12 09:09:35.164799639,approved,,5
CPT122223,,dropped_in_docs,RC,1
CPT114426,,dropped_in_docs,DL,0
CPT120707,2026-01-13 21:05:08.169696568,rejected,background_check_failed,5
CPT119608,,dropped_in_docs,RC,1
CPT105523,,dropped_in_docs,DL,0
CPT111653,2026-01-12 07:19:14.195032460,rejected,duplicate_captain,6
CPT117030,2026-01-12 03:18:30.840723434,approved,,5
CPT124258,,dropped_in_docs,DL,0
CPT123704,2026-01-12 01:33:48.106222940,approved,,6
CPT111598,,dropped_in_docs,RC,1
CPT115516,,dropped_in_docs,AADHAAR,2
CPT110694,,dropped_in_docs,PERMIT,3
CPT105119,,dropped_in_docs,DL,0
CPT109611,2026-01-11 14:24:39.205527294,approved,,6
CPT124121,,dropped_in_docs,PERMIT,3
CPT110606,,dropped_in_docs,PERMIT,3
CPT113911,,dropped_in_docs,DL,0
CPT107325,2026-01-12 07:45:30.870843566,approved,,6
CPT102358,,dropped_in_docs,INSURANCE,5
CPT110747,,dropped_in_docs,FITNESS,4
CPT107815,2026-01-11 02:57:30.408976092,approved,,6
CPT122898,,dropped_in_docs,FITNESS,4
CPT107850,,dropped_in_docs,RC,1
CPT102652,,dropped_in_docs,INSURANCE,5
CPT122783,2026-01-13 08:08:18.380968188,approved,,6
CPT121277,,dropped_in_docs,PERMIT,3
CPT104291,,dropped_in_docs,INSURANCE,5
CPT118786,,dropped_in_docs,AADHAAR,2
CPT104624,,dropped_in_docs,FITNESS,4
CPT122183,,dropped_in_docs,FITNESS,4
CPT111960,,dropped_in_docs,RC,1
CPT117120,,dropped_in_docs,PERMIT,3
CPT112792,,dropped_in_docs,FITNESS,4
CPT117799,,dropped_in_docs,RC,1
CPT103915,,dropped_in_docs,INSURANCE,5
CPT114448,,dropped_in_docs,PERMIT,3
CPT112402,,dropped_in_docs,INSURANCE,5
CPT109849,,dropped_in_docs,RC,1
CPT121375,,dropped_in_docs,RC,1
CPT100096,2026-01-12 00:01:39.272851371,approved,,5
CPT103538,2026-01-12 06:00:32.752807508,approved,,6
CPT117366,,dropped_in_docs,INSURANCE,5
CPT100884,,dropped_in_docs,DL,0
CPT100235,,dropped_in_docs,PERMIT,3
CPT111946,,dropped_in_docs,RC,1
CPT121857,,dropped_in_docs,DL,0
CPT118191,,dropped_in_docs,RC,1
CPT113722,2026-01-14 02:23:10.263385190,approved,,6
CPT113912,,dropped_in_docs,FITNESS,4
CPT101559,,dropped_in_docs,DL,0
CPT116677,,dropped_in_docs,AADHAAR,2
CPT103856,,dropped_in_docs,FITNESS,4
CPT121386,,dropped_in_docs,INSURANCE,5
CPT118710,,dropped_in_docs,RC,1
CPT105220,,dropped_in_docs,FITNESS,4
CPT112561,,dropped_in_docs,RC,1
CPT124198,,dropped_in_docs,RC,1
CPT121066,,dropped_in_docs,RC,1
CPT100557,,dropped_in_docs,AADHAAR,2
CPT110683,,dropped_in_docs,RC,1
CPT100648,,dropped_in_docs,FITNESS,4
CPT124692,,dropped_in_docs,AADHAAR,2
CPT112541,,dropped_in_docs,PERMIT,3
CPT116243,,dropped_in_docs,RC,1
CPT100886,,dropped_in_docs,FITNESS,4
CPT118983,,dropped_in_docs,RC,1
CPT109937,,dropped_in_docs,RC,1
CPT101690,,dropped_in_docs,RC,1
CPT108393,2026-01-12 11:48:47.257771216,approved,,6
CPT107931,,dropped_in_docs,AADHAAR,2
CPT109528,,dropped_in_docs,INSURANCE,5
CPT109486,,dropped_in_docs,INSURANCE,5
CPT119420,,dropped_in_docs,RC,1
CPT108572,2026-01-12 21:49:54.992328792,approved,,5
CPT116317,,dropped_in_docs,FITNESS,4
CPT104646,,dropped_in_docs,INSURANCE,5
CPT114139,,dropped_in_docs,RC,1
CPT123346,,dropped_in_docs,PERMIT,3
CPT104729,,dropped_in_docs,INSURANCE,5
CPT112191,,dropped_in_docs,AADHAAR,2
CPT108681,,dropped_in_docs,RC,1
CPT115203,,dropped_in_docs,INSURANCE,5
CPT120427,,dropped_in_docs,DL,0
CPT116730,,dropped_in_docs,RC,1
CPT101990,,dropped_in_docs,RC,1
CPT105770,,dropped_in_docs,PERMIT,3
CPT112208,,dropped_in_docs,FITNESS,4
CPT100584,,dropped_in_docs,RC,1
CPT113851,,dropped_in_docs,PERMIT,3
CPT119037,,dropped_in_docs,DL,0
CPT112637,,dropped_in_docs,FITNESS,4
CPT108627,,dropped_in_docs,AADHAAR,2
CPT105515,,dropped_in_docs,RC,1
CPT122060,,dropped_in_docs,FITNESS,4
CPT113101,,dropped_in_docs,RC,1
CPT111199,2026-01-12 18:58:04.823927313,rejected,duplicate_captain,6
CPT113389,,dropped_in_docs,PERMIT,3
CPT113409,,dropped_in_docs,PERMIT,3
CPT118198,2026-01-13 20:54:08.786312202,approved,,6
CPT105915,,dropped_in_docs,AADHAAR,2
CPT113647,2026-01-12 16:16:23.504561563,approved,,5
CPT112029,2026-01-12 01:09:10.587162379,approved,,5
CPT124049,,dropped_in_docs,RC,1
CPT117335,2026-01-14 16:16:08.227653258,approved,,6
CPT107061,,dropped_in_docs,PERMIT,3
CPT107195,,dropped_in_docs,RC,1
CPT123007,,dropped_in_docs,FITNESS,4
CPT101755,,dropped_in_docs,FITNESS,4
CPT118348,,dropped_in_docs,FITNESS,4
CPT122811,,dropped_in_docs,RC,1
CPT111030,2026-01-15 12:40:11.776192379,approved,,6
CPT112211,,dropped_in_docs,INSURANCE,5
CPT112007,,dropped_in_docs,RC,1
CPT109121,2026-01-11 19:50:38.262267380,approved,,5
CPT112767,,dropped_in_docs,FITNESS,4
CPT100872,,dropped_in_docs,DL,0
CPT124169,2026-01-16 14:58:31.133036751,rejected,vehicle_age_policy,6
CPT124493,,dropped_in_docs,RC,1
CPT103661,,dropped_in_docs,INSURANCE,5
CPT118452,,dropped_in_docs,INSURANCE,5
CPT108895,,dropped_in_docs,FITNESS,4
CPT116307,,dropped_in_docs,DL,0
CPT113704,2026-01-13 16:49:17.498635684,approved,,6
CPT101081,,dropped_in_docs,RC,1
CPT124162,,dropped_in_docs,INSURANCE,5
CPT116897,,dropped_in_docs,RC,1
CPT116957,2026-01-13 06:12:07.880503027,approved,,5
CPT119102,,dropped_in_docs,RC,1
CPT104992,,dropped_in_docs,RC,1
CPT116339,,dropped_in_docs,RC,1
CPT117280,2026-01-14 02:13:40.465982733,approved,,6
CPT121131,2026-01-13 18:00:38.491851802,approved,,5
CPT108499,,dropped_in_docs,DL,0
CPT108452,,dropped_in_docs,INSURANCE,5
CPT115357,2026-01-12 09:04:54.431662631,approved,,5
CPT120323,,dropped_in_docs,PERMIT,3
CPT112051,,dropped_in_docs,RC,1
CPT111473,,dropped_in_docs,DL,0
CPT102649,2026-01-13 00:28:11.990104450,approved,,5
CPT102495,,dropped_in_docs,PERMIT,3
CPT107803,,dropped_in_docs,FITNESS,4
CPT121498,,dropped_in_docs,RC,1
CPT101509,,dropped_in_docs,INSURANCE,5
CPT121367,2026-01-13 03:42:44.719664850,approved,,6
CPT123621,,dropped_in_docs,INSURANCE,5
CPT118318,,dropped_in_docs,PERMIT,3
CPT123139,,dropped_in_docs,INSURANCE,5
CPT115827,2026-01-15 00:59:21.962693619,approved,,6
CPT121456,2026-01-13 20:17:00.548421034,approved,,6
CPT104221,,dropped_in_docs,FITNESS,4
CPT108263,2026-01-15 07:04:28.525943479,approved,,6
CPT122168,,dropped_in_docs,RC,1
CPT107885,2026-01-13 14:24:26.503504276,approved,,6
CPT104109,,dropped_in_docs,RC,1
CPT116625,,dropped_in_docs,AADHAAR,2
CPT103275,,dropped_in_docs,FITNESS,4
CPT123140,,dropped_in_docs,RC,1
CPT119853,,dropped_in_docs,FITNESS,4
CPT112383,,dropped_in_docs,DL,0
CPT114656,,dropped_in_docs,RC,1
CPT115339,,dropped_in_docs,AADHAAR,2
CPT100791,2026-01-14 03:54:40.324849440,approved,,6
CPT121553,,dropped_in_docs,RC,1
CPT123997,,dropped_in_docs,PERMIT,3
CPT116490,,dropped_in_docs,RC,1
CPT122174,,dropped_in_docs,INSURANCE,5
CPT100352,,dropped_in_docs,AADHAAR,2
CPT103878,2026-01-12 03:43:56.628246007,approved,,6
CPT100339,,dropped_in_docs,PERMIT,3
CPT112177,,dropped_in_docs,DL,0
CPT119307,,dropped_in_docs,FITNESS,4
CPT110118,,dropped_in_docs,RC,1
CPT113933,,dropped_in_docs,PERMIT,3
CPT106410,,dropped_in_docs,FITNESS,4
CPT122273,,dropped_in_docs,FITNESS,4
CPT114969,,dropped_in_docs,INSURANCE,5
CPT114731,2026-01-14 00:58:44.466878972,approved,,6
CPT116721,2026-01-14 05:51:22.085183669,approved,,6
CPT108876,,dropped_in_docs,DL,0
CPT102471,2026-01-16 00:29:42.497482985,approved,,6
CPT118661,,dropped_in_docs,RC,1
CPT107100,,dropped_in_docs,DL,0
CPT115243,2026-01-12 20:33:49.939991357,approved,,5
CPT107767,,dropped_in_docs,RC,1
CPT120832,,dropped_in_docs,RC,1
CPT104205,,dropped_in_docs,RC,1
CPT112597,,dropped_in_docs,RC,1
CPT112131,2026-01-14 20:42:02.899241959,approved,,5
CPT107643,,dropped_in_docs,RC,1
CPT122826,,dropped_in_docs,DL,0
CPT107041,,dropped_in_docs,DL,0
CPT123714,,dropped_in_docs,DL,0
CPT108771,,dropped_in_docs,RC,1
CPT123646,,dropped_in_docs,FITNESS,4
CPT108100,2026-01-14 01:48:47.258156213,approved,,6
CPT122295,,dropped_in_docs,DL,0
CPT109983,,dropped_in_docs,FITNESS,4
CPT115386,,dropped_in_docs,PERMIT,3
CPT105911,,dropped_in_docs,RC,1
CPT112077,,dropped_in_docs,RC,1
CPT100186,,dropped_in_docs,PERMIT,3
CPT121961,,dropped_in_docs,RC,1
CPT115073,,dropped_in_docs,DL,0
CPT106394,,dropped_in_docs,INSURANCE,5
CPT117326,,dropped_in_docs,PERMIT,3
CPT120338,,dropped_in_docs,INSURANCE,5
CPT117219,,dropped_in_docs,RC,1
CPT107279,,dropped_in_docs,RC,1
CPT119319,,dropped_in_docs,AADHAAR,2
CPT104424,,dropped_in_docs,RC,1
CPT100098,,dropped_in_docs,PERMIT,3
CPT116059,2026-01-15 06:53:49.669563901,approved,,6
CPT106686,,dropped_in_docs,RC,1
CPT101036,,dropped_in_docs,PERMIT,3
CPT114623,,dropped_in_docs,DL,0
CPT117419,,dropped_in_docs,PERMIT,3
CPT106880,,dropped_in_docs,RC,1
CPT103876,2026-01-15 09:58:49.918850446,approved,,6
CPT113568,,dropped_in_docs,FITNESS,4
CPT111249,2026-01-15 02:07:16.686163265,approved,,6
CPT113142,,dropped_in_docs,INSURANCE,5
CPT108059,2026-01-16 15:17:58.709649628,approved,,6
CPT108782,,dropped_in_docs,INSURANCE,5
CPT110395,,dropped_in_docs,RC,1
CPT117190,,dropped_in_docs,FITNESS,4
CPT123169,2026-01-17 20:09:12.163273358,rejected,background_check_failed,6
CPT113446,,dropped_in_docs,PERMIT,3
CPT118355,,dropped_in_docs,RC,1
CPT111830,,dropped_in_docs,RC,1
CPT101925,2026-01-15 14:44:16.104081553,approved,,6
CPT107138,,dropped_in_docs,DL,0
CPT115035,,dropped_in_docs,PERMIT,3
CPT104426,,dropped_in_docs,PERMIT,3
CPT112319,,dropped_in_docs,RC,1
CPT104487,,dropped_in_docs,RC,1
CPT103138,2026-01-14 05:10:39.298246279,approved,,6
CPT124808,2026-01-14 15:41:21.622207867,approved,,6
CPT120206,,dropped_in_docs,RC,1
CPT124457,,dropped_in_docs,RC,1
CPT123569,,dropped_in_docs,RC,1
CPT115177,,dropped_in_docs,INSURANCE,5
CPT108889,,dropped_in_docs,RC,1
CPT112151,,dropped_in_docs,AADHAAR,2
CPT103129,2026-01-17 13:01:35.191831574,approved,,6
CPT100763,,dropped_in_docs,INSURANCE,5
CPT123200,2026-01-16 09:40:27.193497162,rejected,background_check_failed,6
CPT111592,,dropped_in_docs,INSURANCE,5
CPT103791,,dropped_in_docs,INSURANCE,5
CPT109642,,dropped_in_docs,FITNESS,4
CPT119310,,dropped_in_docs,FITNESS,4
CPT106612,,dropped_in_docs,RC,1
CPT100024,,dropped_in_docs,AADHAAR,2
CPT102662,2026-01-14 11:35:51.486817041,approved,,6
CPT115760,,dropped_in_docs,FITNESS,4
CPT112278,2026-01-14 08:22:22.497724183,approved,,6
CPT103352,,dropped_in_docs,RC,1
CPT109446,,dropped_in_docs,AADHAAR,2
CPT120189,,dropped_in_docs,FITNESS,4
CPT108875,2026-01-14 20:33:52.482075544,approved,,6
CPT111758,2026-01-13 10:13:02.881214902,rejected,doc_authenticity_flag,6
CPT104403,,dropped_in_docs,PERMIT,3
CPT108374,,dropped_in_docs,FITNESS,4
CPT118194,,dropped_in_docs,PERMIT,3
CPT114117,2026-01-17 17:06:51.547872716,approved,,6
CPT107730,,dropped_in_docs,PERMIT,3
CPT111362,,dropped_in_docs,DL,0
CPT121239,,dropped_in_docs,RC,1
CPT113840,,dropped_in_docs,PERMIT,3
CPT109787,,dropped_in_docs,FITNESS,4
CPT100866,2026-01-14 13:14:10.371035698,approved,,6
CPT107693,,dropped_in_docs,PERMIT,3
CPT115162,,dropped_in_docs,FITNESS,4
CPT120775,2026-01-16 12:47:58.164919075,approved,,6
CPT124960,,dropped_in_docs,FITNESS,4
CPT111614,,dropped_in_docs,AADHAAR,2
CPT100308,,dropped_in_docs,INSURANCE,5
CPT122570,,dropped_in_docs,DL,0
CPT113519,,dropped_in_docs,PERMIT,3
CPT110385,,dropped_in_docs,AADHAAR,2
CPT123839,,dropped_in_docs,PERMIT,3
CPT124314,,dropped_in_docs,DL,0
CPT120580,2026-01-13 20:21:23.838138378,approved,,6
CPT114348,,dropped_in_docs,RC,1
CPT107974,2026-01-13 04:42:52.150028227,approved,,6
CPT110131,,dropped_in_docs,INSURANCE,5
CPT104737,,dropped_in_docs,DL,0
CPT100915,,dropped_in_docs,RC,1
CPT113436,,dropped_in_docs,INSURANCE,5
CPT122487,,dropped_in_docs,AADHAAR,2
CPT107881,,dropped_in_docs,PERMIT,3
CPT122482,2026-01-11 19:20:03.661084995,approved,,5
CPT120856,,dropped_in_docs,RC,1
CPT107210,,dropped_in_docs,RC,1
CPT100840,,dropped_in_docs,INSURANCE,5
CPT105150,,dropped_in_docs,RC,1
CPT110206,,dropped_in_docs,RC,1
CPT100629,,dropped_in_docs,DL,0
CPT116256,,dropped_in_docs,RC,1
CPT109796,2026-01-12 23:16:09.647999774,approved,,5
CPT107672,,dropped_in_docs,RC,1
CPT105231,,dropped_in_docs,AADHAAR,2
CPT113594,,dropped_in_docs,RC,1
CPT117685,,dropped_in_docs,INSURANCE,5
CPT113204,,dropped_in_docs,PERMIT,3
CPT116641,,dropped_in_docs,INSURANCE,5
CPT111465,,dropped_in_docs,PERMIT,3
CPT113820,2026-01-14 22:21:36.098515274,approved,,6
CPT101860,,dropped_in_docs,PERMIT,3
CPT124851,,dropped_in_docs,RC,1
CPT121542,,dropped_in_docs,RC,1
CPT101638,,dropped_in_docs,RC,1
CPT123698,,dropped_in_docs,PERMIT,3
CPT100090,,dropped_in_docs,PERMIT,3
CPT106109,,dropped_in_docs,DL,0
CPT105750,2026-01-15 14:14:39.855170834,approved,,6
CPT119647,,dropped_in_docs,DL,0
CPT119114,,dropped_in_docs,INSURANCE,5
CPT102467,,dropped_in_docs,RC,1
CPT114454,,dropped_in_docs,AADHAAR,2
CPT118748,,dropped_in_docs,INSURANCE,5
CPT104669,,dropped_in_docs,RC,1
CPT113740,,dropped_in_docs,INSURANCE,5
CPT100470,2026-01-16 19:28:58.002374117,approved,,6
CPT121440,2026-01-15 09:39:24.183806365,approved,,6
CPT112429,,dropped_in_docs,INSURANCE,5
CPT106519,,dropped_in_docs,FITNESS,4
CPT118826,,dropped_in_docs,RC,1
CPT106545,,dropped_in_docs,RC,1
CPT121933,,dropped_in_docs,FITNESS,4
CPT120224,,dropped_in_docs,RC,1
CPT116473,,dropped_in_docs,AADHAAR,2
CPT123749,,dropped_in_docs,FITNESS,4
CPT120237,,dropped_in_docs,RC,1
CPT116537,,dropped_in_docs,RC,1
CPT105870,2026-01-13 08:07:09.907361852,rejected,background_check_failed,6
CPT101664,2026-01-17 00:41:10.865617577,approved,,5
CPT114605,,dropped_in_docs,INSURANCE,5
CPT106888,2026-01-21 01:59:08.920269058,rejected,duplicate_captain,6
CPT124812,2026-01-17 22:59:19.594721352,approved,,6
CPT117572,2026-01-15 17:18:02.426114676,approved,,5
CPT100859,2026-01-16 13:15:57.884499241,approved,,6
CPT110690,,dropped_in_docs,FITNESS,4
CPT120902,,dropped_in_docs,RC,1
CPT100192,,dropped_in_docs,AADHAAR,2
CPT115951,,dropped_in_docs,RC,1
CPT121354,,dropped_in_docs,INSURANCE,5
CPT111625,,dropped_in_docs,FITNESS,4
CPT107752,,dropped_in_docs,INSURANCE,5
CPT119696,,dropped_in_docs,AADHAAR,2
CPT121032,2026-01-15 03:57:52.969789454,rejected,doc_authenticity_flag,5
CPT106562,,dropped_in_docs,RC,1
CPT107736,,dropped_in_docs,AADHAAR,2
CPT117060,,dropped_in_docs,PERMIT,3
CPT114776,,dropped_in_docs,FITNESS,4
CPT120692,2026-01-15 04:49:17.579987718,approved,,6
CPT103726,,dropped_in_docs,INSURANCE,5
CPT102040,,dropped_in_docs,RC,1
CPT121595,2026-01-16 05:05:04.433188333,approved,,6
CPT113250,,dropped_in_docs,PERMIT,3
CPT105717,,dropped_in_docs,PERMIT,3
CPT120799,2026-01-15 12:16:24.087726321,approved,,5
CPT112285,,dropped_in_docs,FITNESS,4
CPT106276,,dropped_in_docs,PERMIT,3
CPT110729,,dropped_in_docs,PERMIT,3
CPT115623,,dropped_in_docs,RC,1
CPT109277,,dropped_in_docs,RC,1
CPT103221,,dropped_in_docs,RC,1
CPT105157,,dropped_in_docs,RC,1
CPT106982,,dropped_in_docs,RC,1
CPT122534,,dropped_in_docs,DL,0
CPT118109,2026-01-15 22:35:04.210525669,approved,,6
CPT107696,,dropped_in_docs,INSURANCE,5
CPT109423,,dropped_in_docs,RC,1
CPT106439,,dropped_in_docs,DL,0
CPT108839,,dropped_in_docs,DL,0
CPT102352,,dropped_in_docs,AADHAAR,2
CPT113352,,dropped_in_docs,DL,0
CPT119203,,dropped_in_docs,PERMIT,3
CPT109269,,dropped_in_docs,INSURANCE,5
CPT110448,,dropped_in_docs,PERMIT,3
CPT117306,2026-01-17 18:31:44.673308961,approved,,6
CPT115754,2026-01-14 20:39:10.542711784,approved,,6
CPT113353,,dropped_in_docs,PERMIT,3
CPT122559,2026-01-16 10:53:26.123041803,approved,,6
CPT116431,,dropped_in_docs,RC,1
CPT113089,2026-01-15 06:13:55.717950225,approved,,6
CPT113194,2026-01-15 00:58:19.520049914,rejected,duplicate_captain,6
CPT118937,,dropped_in_docs,RC,1
CPT100205,,dropped_in_docs,PERMIT,3
CPT105162,2026-01-16 03:29:39.284969563,approved,,6
CPT116162,2026-01-15 15:46:49.745673130,approved,,6
CPT112193,,dropped_in_docs,RC,1
CPT120844,,dropped_in_docs,PERMIT,3
CPT120563,,dropped_in_docs,INSURANCE,5
CPT102084,2026-01-13 20:08:35.112312744,approved,,6
CPT113710,,dropped_in_docs,RC,1
CPT124938,,dropped_in_docs,RC,1
CPT116855,,dropped_in_docs,PERMIT,3
CPT108455,,dropped_in_docs,PERMIT,3
CPT106386,2026-01-14 18:05:56.656736559,approved,,6
CPT101463,,dropped_in_docs,FITNESS,4
CPT117986,,dropped_in_docs,RC,1
CPT104498,2026-01-14 23:22:29.476108673,approved,,6
CPT118149,,dropped_in_docs,FITNESS,4
CPT110838,,dropped_in_docs,AADHAAR,2
CPT100691,,dropped_in_docs,AADHAAR,2
CPT113830,,dropped_in_docs,DL,0
CPT121052,,dropped_in_docs,RC,1
CPT100380,,dropped_in_docs,RC,1
CPT108492,,dropped_in_docs,PERMIT,3
CPT121831,,dropped_in_docs,PERMIT,3
CPT107434,,dropped_in_docs,RC,1
CPT122551,,dropped_in_docs,DL,0
CPT112574,,dropped_in_docs,AADHAAR,2
CPT120916,,dropped_in_docs,INSURANCE,5
CPT120505,2026-01-14 04:19:19.673376732,rejected,duplicate_captain,5
CPT118064,,dropped_in_docs,INSURANCE,5
CPT106308,,dropped_in_docs,RC,1
CPT103215,2026-01-16 23:10:31.990162240,approved,,6
CPT115798,2026-01-14 19:04:14.230432631,approved,,5
CPT115006,,dropped_in_docs,DL,0
CPT123466,,dropped_in_docs,PERMIT,3
CPT119530,,dropped_in_docs,FITNESS,4
CPT102936,,dropped_in_docs,RC,1
CPT110557,,dropped_in_docs,DL,0
CPT108751,,dropped_in_docs,RC,1
CPT104991,2026-01-18 07:33:27.310097409,approved,,6
CPT102984,,dropped_in_docs,PERMIT,3
CPT114960,,dropped_in_docs,DL,0
CPT119834,,dropped_in_docs,INSURANCE,5
CPT122964,,dropped_in_docs,RC,1
CPT103389,,dropped_in_docs,AADHAAR,2
CPT102876,2026-01-14 01:35:55.654768273,approved,,5
CPT114129,,dropped_in_docs,RC,1
CPT121568,,dropped_in_docs,RC,1
CPT101240,,dropped_in_docs,DL,0
CPT109974,,dropped_in_docs,AADHAAR,2
CPT103045,,dropped_in_docs,FITNESS,4
CPT121869,,dropped_in_docs,RC,1
CPT105489,,dropped_in_docs,AADHAAR,2
CPT110767,,dropped_in_docs,RC,1
CPT108603,2026-01-15 17:21:16.586335890,approved,,6
CPT100435,,dropped_in_docs,DL,0
CPT101787,,dropped_in_docs,DL,0
CPT115665,2026-01-14 18:54:45.325916303,approved,,6
CPT112525,,dropped_in_docs,PERMIT,3
CPT113279,,dropped_in_docs,RC,1
CPT121357,,dropped_in_docs,PERMIT,3
CPT109403,,dropped_in_docs,PERMIT,3
CPT101248,,dropped_in_docs,PERMIT,3
CPT115540,2026-01-17 08:50:53.197851827,approved,,6
CPT100728,,dropped_in_docs,RC,1
CPT124934,,dropped_in_docs,RC,1
CPT110069,,dropped_in_docs,DL,0
CPT106848,,dropped_in_docs,FITNESS,4
CPT114881,2026-01-17 03:31:25.683060939,approved,,6
CPT117719,2026-01-14 20:26:42.737253698,approved,,5
CPT119823,2026-01-19 00:42:02.672006892,approved,,5
CPT119135,2026-01-16 00:10:56.352596025,approved,,6
CPT104239,2026-01-15 20:45:48.423181872,approved,,6
CPT122421,,dropped_in_docs,INSURANCE,5
CPT118917,,dropped_in_docs,RC,1
CPT116284,,dropped_in_docs,INSURANCE,5
CPT113563,,dropped_in_docs,RC,1
CPT118029,,dropped_in_docs,RC,1
CPT108974,,dropped_in_docs,PERMIT,3
CPT105458,,dropped_in_docs,DL,0
CPT119164,,dropped_in_docs,FITNESS,4
CPT116402,,dropped_in_docs,RC,1
CPT109442,,dropped_in_docs,FITNESS,4
CPT123432,,dropped_in_docs,RC,1
CPT109578,,dropped_in_docs,PERMIT,3
CPT108090,,dropped_in_docs,PERMIT,3
CPT105207,,dropped_in_docs,RC,1
CPT102969,,dropped_in_docs,DL,0
CPT100023,,dropped_in_docs,RC,1
CPT110312,,dropped_in_docs,DL,0
CPT104038,2026-01-17 08:43:52.878112061,approved,,5
CPT110355,,dropped_in_docs,FITNESS,4
CPT114985,,dropped_in_docs,PERMIT,3
CPT105439,,dropped_in_docs,INSURANCE,5
CPT104127,,dropped_in_docs,RC,1
CPT109874,2026-01-17 23:13:59.335363062,approved,,6
CPT123633,,dropped_in_docs,AADHAAR,2
CPT104398,,dropped_in_docs,RC,1
CPT115962,2026-01-17 01:48:59.657983972,approved,,6
CPT109995,,dropped_in_docs,PERMIT,3
CPT120343,,dropped_in_docs,RC,1
CPT124566,,dropped_in_docs,RC,1
CPT124357,,dropped_in_docs,PERMIT,3
CPT102014,2026-01-17 02:09:13.109153197,approved,,5
CPT105105,,dropped_in_docs,DL,0
CPT103854,,dropped_in_docs,FITNESS,4
CPT119663,,dropped_in_docs,INSURANCE,5
CPT118968,2026-01-17 01:51:23.760101123,approved,,6
CPT115762,,dropped_in_docs,DL,0
CPT108820,,dropped_in_docs,RC,1
CPT104164,,dropped_in_docs,AADHAAR,2
CPT111450,,dropped_in_docs,RC,1
CPT122163,,dropped_in_docs,RC,1
CPT117511,,dropped_in_docs,AADHAAR,2
CPT107659,,dropped_in_docs,RC,1
CPT106885,2026-01-16 07:56:01.887554867,approved,,6
CPT123032,,dropped_in_docs,INSURANCE,5
CPT100935,2026-01-24 18:47:02.722577797,approved,,6
CPT123786,,dropped_in_docs,DL,0
CPT106170,,dropped_in_docs,RC,1
CPT100185,2026-01-16 13:12:38.303630829,approved,,6
CPT119534,,dropped_in_docs,DL,0
CPT103446,,dropped_in_docs,PERMIT,3
CPT102306,,dropped_in_docs,RC,1
CPT103137,2026-01-14 10:39:53.810206815,approved,,5
CPT116484,,dropped_in_docs,INSURANCE,5
CPT105125,,dropped_in_docs,RC,1
CPT124740,,dropped_in_docs,RC,1
CPT104182,2026-01-17 13:14:40.336518025,approved,,6
CPT111912,,dropped_in_docs,DL,0
CPT120631,,dropped_in_docs,RC,1
CPT110657,,dropped_in_docs,DL,0
CPT115768,,dropped_in_docs,PERMIT,3
CPT121394,,dropped_in_docs,PERMIT,3
CPT107829,,dropped_in_docs,PERMIT,3
CPT122996,,dropped_in_docs,FITNESS,4
CPT106427,,dropped_in_docs,RC,1
CPT116763,2026-01-17 05:52:45.811327565,rejected,background_check_failed,6
CPT101695,2026-01-17 05:18:16.537513239,approved,,5
CPT107902,,dropped_in_docs,RC,1
CPT115411,,dropped_in_docs,DL,0
CPT102628,,dropped_in_docs,AADHAAR,2
CPT104420,,dropped_in_docs,PERMIT,3
CPT102948,,dropped_in_docs,RC,1
CPT122715,2026-01-15 16:05:37.882338597,approved,,6
CPT102099,,dropped_in_docs,RC,1
CPT114269,,dropped_in_docs,RC,1
CPT108142,,dropped_in_docs,DL,0
CPT111042,2026-01-17 13:35:32.086782659,approved,,6
CPT106931,2026-01-15 13:04:51.601858798,rejected,doc_authenticity_flag,5
CPT119748,,dropped_in_docs,DL,0
CPT116697,,dropped_in_docs,RC,1
CPT124190,,dropped_in_docs,INSURANCE,5
CPT118099,,dropped_in_docs,PERMIT,3
CPT118887,,dropped_in_docs,DL,0
CPT123451,,dropped_in_docs,AADHAAR,2
CPT107070,,dropped_in_docs,RC,1
CPT107365,2026-01-19 03:48:27.000541165,approved,,6
CPT104080,,dropped_in_docs,RC,1
CPT120943,,dropped_in_docs,FITNESS,4
CPT119856,,dropped_in_docs,PERMIT,3
CPT116457,,dropped_in_docs,DL,0
CPT119638,,dropped_in_docs,RC,1
CPT122955,,dropped_in_docs,PERMIT,3
