event_id,captain_id,doc_type,attempt_no,event_type,event_ts,failure_reason
EV000000325,CPT105361,RC,2,verification_pass,2026-01-04 06:22:10.515632594,
EV000000326,CPT105361,AADHAAR,1,upload_success,2026-01-04 13:53:44.535828210,
EV000000327,CPT105361,AADHAAR,1,verification_pass,2026-01-04 19:55:56.984711495,
EV000000328,CPT105361,PERMIT,1,upload_success,2026-01-05 06:19:21.667161006,
EV000000329,CPT105361,PERMIT,1,verification_pass,2026-01-05 06:54:19.286550619,
EV000000330,CPT105361,FITNESS,1,upload_success,2026-01-05 20:17:12.986467315,
EV000000331,CPT105361,FITNESS,1,verification_pass,2026-01-06 00:56:18.933511419,
EV000000332,CPT105361,INSURANCE,1,upload_success,2026-01-06 13:22:00.669048334,
EV000000333,CPT105361,INSURANCE,1,verification_fail,2026-01-06 15:35:17.987233882,details_not_legible
EV000000334,CPT105361,INSURANCE,2,upload_success,2026-01-07 00:33:10.271872058,
EV000000335,CPT105361,INSURANCE,2,verification_fail,2026-01-07 03:56:41.716828015,name_mismatch
EV000000336,CPT105361,INSURANCE,3,upload_success,2026-01-07 07:23:48.236212317,
EV000000337,CPT105361,INSURANCE,3,verification_pass,2026-01-07 12:35:28.159575027,
EV000000338,CPT122754,DL,1,upload_success,2026-01-01 16:10:17.232244514,
EV000000339,CPT122754,DL,1,verification_pass,2026-01-01 19:07:39.496951189,
EV000000340,CPT122754,RC,1,upload_success,2026-01-01 19:50:42.645091098,
EV000000341,CPT122754,RC,1,verification_pass,2026-01-02 05:12:02.440916180,
EV000000342,CPT122754,AADHAAR,1,upload_success,2026-01-03 07:14:17.444239058,
EV000000343,CPT122754,AADHAAR,1,verification_pass,2026-01-03 10:54:57.789982458,
EV000000344,CPT122754,PERMIT,1,upload_success,2026-01-04 04:04:33.791151215,
EV000000345,CPT122754,PERMIT,1,verification_pass,2026-01-04 07:35:01.683010028,
EV000000346,CPT122754,FITNESS,1,upload_success,2026-01-04 09:37:06.066279946,
EV000000347,CPT122754,FITNESS,1,verification_fail,2026-01-04 11:35:13.891779154,wrong_document_type
EV000000348,CPT122754,FITNESS,2,upload_success,2026-01-05 09:30:06.443415991,
EV000000349,CPT122754,FITNESS,2,verification_pass,2026-01-05 14:37:33.039128535,
EV000000350,CPT122754,INSURANCE,1,upload_success,2026-01-05 15:57:18.353189398,
EV000000351,CPT122754,INSURANCE,1,verification_pass,2026-01-06 05:49:28.134852270,
EV000000352,CPT119361,DL,1,upload_success,2026-01-03 00:46:43.177976341,
EV000000353,CPT119361,DL,1,verification_pass,2026-01-03 17:46:03.317008474,
EV000000354,CPT119361,RC,1,upload_success,2026-01-04 02:34:33.350552667,
EV000000355,CPT119361,RC,1,verification_fail,2026-01-04 07:42:05.695031976,name_mismatch
EV000000356,CPT119361,RC,2,upload_success,2026-01-04 10:37:29.416881544,
EV000000357,CPT119361,RC,2,verification_pass,2026-01-04 18:29:07.180783395,
EV000000358,CPT119361,AADHAAR,1,upload_success,2026-01-05 11:24:24.410332894,
EV000000359,CPT119361,AADHAAR,1,verification_pass,2026-01-05 18:00:15.962946836,
EV000000360,CPT119361,PERMIT,1,upload_success,2026-01-06 03:31:00.518163664,
EV000000361,CPT119361,PERMIT,1,verification_fail,2026-01-06 05:29:21.319607299,wrong_document_type
EV000000362,CPT119361,PERMIT,2,upload_success,2026-01-06 06:04:37.604159449,
EV000000363,CPT119361,PERMIT,2,verification_pass,2026-01-06 06:50:45.790503171,
EV000000364,CPT106310,DL,1,upload_success,2026-01-02 07:30:29.927974984,
EV000000365,CPT106310,DL,1,verification_pass,2026-01-02 13:59:42.335673941,
EV000000366,CPT106310,RC,1,upload_success,2026-01-02 18:17:39.913963870,
EV000000367,CPT106310,RC,1,verification_pass,2026-01-03 03:47:58.317861625,
EV000000368,CPT106310,AADHAAR,1,upload_success,2026-01-04 10:26:25.226787496,
EV000000369,CPT106310,AADHAAR,1,verification_pass,2026-01-04 16:26:02.459000459,
EV000000370,CPT114983,DL,1,upload_success,2026-01-01 18:30:23.276188410,
EV000000371,CPT114983,DL,1,verification_pass,2026-01-01 20:50:36.107805337,
EV000000372,CPT114983,RC,1,upload_success,2026-01-02 18:10:53.933086711,
EV000000373,CPT114983,RC,1,verification_pass,2026-01-03 01:57:50.077501671,
EV000000374,CPT114983,AADHAAR,1,upload_success,2026-01-03 03:57:22.918956861,
EV000000375,CPT114983,AADHAAR,1,verification_pass,2026-01-03 12:11:03.160385139,
EV000000376,CPT114983,PERMIT,1,upload_success,2026-01-03 20:49:03.619046697,
EV000000377,CPT114983,PERMIT,1,verification_fail,2026-01-04 04:06:28.862869053,duplicate_document
EV000000378,CPT114983,PERMIT,2,upload_success,2026-01-04 14:31:50.953711421,
EV000000379,CPT114983,PERMIT,2,verification_pass,2026-01-04 19:52:13.597205067,
EV000000380,CPT114983,FITNESS,1,upload_success,2026-01-05 05:33:27.076374473,
EV000000381,CPT114983,FITNESS,1,verification_pass,2026-01-06 12:10:00.358080447,
EV000000382,CPT114983,INSURANCE,1,upload_success,2026-01-07 12:25:56.389612184,
EV000000383,CPT114983,INSURANCE,1,verification_pass,2026-01-07 15:45:34.823027133,
EV000000384,CPT104354,DL,1,upload_success,2026-01-03 04:22:28.558875532,
EV000000385,CPT104354,DL,1,verification_fail,2026-01-03 11:40:33.371573935,name_mismatch
EV000000386,CPT124428,DL,1,upload_success,2026-01-01 23:36:26.687498512,
EV000000387,CPT124428,DL,1,verification_pass,2026-01-02 07:07:35.084223714,
EV000000388,CPT118169,DL,1,upload_success,2026-01-02 04:29:14.714365150,
EV000000389,CPT118169,DL,1,verification_pass,2026-01-02 18:03:07.560626883,
EV000000390,CPT118169,RC,1,upload_success,2026-01-03 02:58:32.340427845,
EV000000391,CPT118169,RC,1,verification_fail,2026-01-03 09:19:27.258792139,wrong_document_type
EV000000392,CPT118169,RC,2,upload_success,2026-01-04 00:43:31.130502315,
EV000000393,CPT118169,RC,2,verification_pass,2026-01-05 22:31:37.386753345,
EV000000394,CPT118169,AADHAAR,1,upload_success,2026-01-06 10:02:26.379097697,
EV000000395,CPT118169,AADHAAR,1,verification_pass,2026-01-06 17:23:23.338598307,
EV000000396,CPT108086,DL,1,upload_success,2026-01-02 02:39:31.942137490,
EV000000397,CPT108086,DL,1,verification_pass,2026-01-02 21:56:51.805360347,
EV000000398,CPT108086,RC,1,upload_success,2026-01-03 19:45:06.613877054,
EV000000399,CPT108086,RC,1,verification_pass,2026-01-04 01:01:30.569855364,
EV000000400,CPT108086,AADHAAR,1,upload_success,2026-01-04 10:23:09.229775868,
EV000000401,CPT108086,AADHAAR,1,verification_pass,2026-01-04 16:16:59.323474381,
EV000000402,CPT108086,PERMIT,1,upload_success,2026-01-05 02:35:08.003888396,
EV000000403,CPT108086,PERMIT,1,verification_fail,2026-01-06 10:50:17.787291244,duplicate_document
EV000000404,CPT108086,PERMIT,2,upload_success,2026-01-07 01:38:54.448220571,
EV000000405,CPT108086,PERMIT,2,verification_pass,2026-01-07 10:10:05.641774584,
EV000000406,CPT100865,DL,1,upload_success,2026-01-02 06:25:02.674233257,
EV000000407,CPT100865,DL,1,verification_pass,2026-01-02 09:28:38.860137525,
EV000000408,CPT100865,RC,1,upload_success,2026-01-02 13:29:27.007315688,
EV000000409,CPT100865,RC,1,verification_fail,2026-01-02 18:23:18.196126942,document_expired
EV000000410,CPT100865,RC,2,upload_success,2026-01-03 07:25:33.875601893,
EV000000411,CPT100865,RC,2,verification_fail,2026-01-03 16:15:46.857704071,ocr_low_confidence
EV000000412,CPT100865,RC,3,upload_success,2026-01-04 04:55:33.740896366,
EV000000413,CPT100865,RC,3,verification_fail,2026-01-04 20:11:31.396879377,image_blurred
EV000000414,CPT121574,DL,1,upload_success,2026-01-02 09:24:56.484503360,
EV000000415,CPT121574,DL,1,verification_fail,2026-01-02 17:58:20.475633700,image_blurred
EV000000416,CPT121574,DL,2,upload_success,2026-01-03 03:39:21.274283666,
EV000000417,CPT121574,DL,2,verification_pass,2026-01-03 07:26:55.345031442,
EV000000418,CPT121574,RC,1,upload_success,2026-01-03 13:50:08.926221236,
EV000000419,CPT121574,RC,1,verification_fail,2026-01-03 17:32:17.029864327,details_not_legible
EV000000420,CPT121574,RC,2,upload_success,2026-01-04 04:39:32.052023763,
EV000000421,CPT121574,RC,2,verification_pass,2026-01-04 07:56:25.810809375,
EV000000422,CPT121574,AADHAAR,1,upload_success,2026-01-05 01:41:25.633051934,
EV000000423,CPT121574,AADHAAR,1,verification_fail,2026-01-06 00:13:21.148355714,wrong_document_type
EV000000424,CPT104246,DL,1,upload_success,2026-01-02 06:02:11.196120437,
EV000000425,CPT104246,DL,1,verification_pass,2026-01-03 01:45:58.402147133,
EV000000426,CPT104246,RC,1,upload_success,2026-01-03 17:01:52.597915620,
EV000000427,CPT104246,RC,1,verification_pass,2026-01-03 20:04:20.214880864,
EV000000428,CPT104246,AADHAAR,1,upload_success,2026-01-03 22:57:18.252826537,
EV000000429,CPT104246,AADHAAR,1,verification_pass,2026-01-04 04:45:03.016746328,
EV000000430,CPT104246,PERMIT,1,upload_success,2026-01-04 16:41:07.047369363,
EV000000431,CPT104246,PERMIT,1,verification_pass,2026-01-05 02:18:22.574629550,
EV000000432,CPT104246,FITNESS,1,upload_success,2026-01-05 23:42:18.242333687,
EV000000433,CPT104246,FITNESS,1,verification_pass,2026-01-06 14:40:11.230714689,
EV000000434,CPT105732,DL,1,upload_success,2026-01-02 11:48:10.164170674,
EV000000435,CPT105732,DL,1,verification_pass,2026-01-02 14:21:55.883768772,
EV000000436,CPT118244,DL,1,upload_success,2026-01-02 12:55:13.222695963,
EV000000437,CPT118244,DL,1,verification_pass,2026-01-02 17:07:48.535064449,
EV000000438,CPT118244,RC,1,upload_success,2026-01-03 16:26:42.976835005,
EV000000439,CPT118244,RC,1,verification_pass,2026-01-03 22:36:31.142302502,
EV000000440,CPT118244,AADHAAR,1,upload_success,2026-01-04 05:51:56.811011938,
EV000000441,CPT118244,AADHAAR,1,verification_pass,2026-01-05 02:01:57.009994905,
EV000000442,CPT118244,PERMIT,1,upload_success,2026-01-05 14:50:46.856467456,
EV000000443,CPT118244,PERMIT,1,verification_pass,2026-01-05 16:41:25.665809157,
EV000000444,CPT118244,FITNESS,1,upload_success,2026-01-06 00:17:05.761789195,
EV000000445,CPT118244,FITNESS,1,verification_fail,2026-01-06 01:58:01.593109310,name_mismatch
EV000000446,CPT118244,FITNESS,2,upload_success,2026-01-06 16:14:55.881577695,
EV000000447,CPT118244,FITNESS,2,verification_pass,2026-01-06 19:07:30.177823252,
EV000000448,CPT118244,INSURANCE,1,upload_success,2026-01-08 02:06:34.039460190,
EV000000449,CPT118244,INSURANCE,1,verification_pass,2026-01-08 09:23:31.937973660,
EV000000450,CPT116214,DL,1,upload_success,2026-01-02 05:08:34.305798987,
EV000000451,CPT116214,DL,1,verification_pass,2026-01-02 21:39:56.429984927,
EV000000452,CPT116214,RC,1,upload_success,2026-01-03 16:59:12.294850494,
EV000000453,CPT116214,RC,1,verification_fail,2026-01-03 22:56:30.002125985,ocr_low_confidence
EV000000454,CPT116214,RC,2,upload_success,2026-01-04 05:22:42.311816873,
EV000000455,CPT116214,RC,2,verification_fail,2026-01-04 11:04:36.277159118,document_expired
EV000000456,CPT111071,DL,1,upload_success,2026-01-01 22:10:41.157364299,
EV000000457,CPT111071,DL,1,verification_pass,2026-01-02 04:55:12.468583883,
EV000000458,CPT111071,RC,1,upload_success,2026-01-02 13:29:33.089597593,
EV000000459,CPT111071,RC,1,verification_fail,2026-01-02 14:47:56.869164971,document_expired
EV000000460,CPT118384,DL,1,upload_success,2026-01-02 17:13:52.097689847,
EV000000461,CPT118384,DL,1,verification_pass,2026-01-02 21:19:01.674235992,
EV000000462,CPT118384,RC,1,upload_success,2026-01-03 23:43:42.663110018,
EV000000463,CPT118384,RC,1,verification_fail,2026-01-04 09:32:57.411735816,details_not_legible
EV000000464,CPT118384,RC,2,upload_success,2026-01-04 14:51:27.618506961,
EV000000465,CPT118384,RC,2,verification_pass,2026-01-04 15:45:19.153534598,
EV000000466,CPT118384,AADHAAR,1,upload_success,2026-01-04 20:02:52.868453276,
EV000000467,CPT118384,AADHAAR,1,verification_pass,2026-01-05 02:08:38.834507188,
EV000000468,CPT111710,DL,1,upload_success,2026-01-02 21:19:22.823285531,
EV000000469,CPT111710,DL,1,verification_pass,2026-01-02 22:52:35.243859045,
EV000000470,CPT105603,DL,1,upload_success,2026-01-02 00:45:34.607904979,
EV000000471,CPT105603,DL,1,verification_pass,2026-01-02 13:46:38.688490638,
EV000000472,CPT105603,RC,1,upload_success,2026-01-02 21:37:51.905392255,
EV000000473,CPT105603,RC,1,verification_fail,2026-01-03 02:13:41.575799352,image_blurred
EV000000474,CPT105603,RC,2,upload_success,2026-01-03 12:54:52.384469818,
EV000000475,CPT105603,RC,2,verification_pass,2026-01-03 21:22:02.821374246,
EV000000476,CPT105603,AADHAAR,1,upload_success,2026-01-04 06:20:30.623652952,
EV000000477,CPT105603,AADHAAR,1,verification_pass,2026-01-04 12:49:00.956119235,
EV000000478,CPT105603,PERMIT,1,upload_success,2026-01-04 21:43:18.109273543,
EV000000479,CPT105603,PERMIT,1,verification_pass,2026-01-05 00:45:35.284216870,
EV000000480,CPT105603,FITNESS,1,upload_success,2026-01-05 10:10:20.944785417,
EV000000481,CPT105603,FITNESS,1,verification_pass,2026-01-05 17:09:03.343447439,
EV000000482,CPT112135,DL,1,upload_success,2026-01-02 04:52:17.501453126,
EV000000483,CPT112135,DL,1,verification_pass,2026-01-02 06:11:19.888542753,
EV000000484,CPT113441,DL,1,upload_success,2026-01-02 13:43:32.853878251,
EV000000485,CPT113441,DL,1,verification_pass,2026-01-03 02:47:20.889206312,
EV000000486,CPT113441,RC,1,upload_success,2026-01-03 15:25:44.076844743,
EV000000487,CPT113441,RC,1,verification_pass,2026-01-03 23:06:41.352271974,
EV000000488,CPT113441,AADHAAR,1,upload_success,2026-01-04 05:41:14.035727254,
EV000000489,CPT113441,AADHAAR,1,verification_pass,2026-01-04 11:57:34.952152921,
EV000000490,CPT113441,PERMIT,1,upload_success,2026-01-05 13:06:12.830667311,
EV000000491,CPT113441,PERMIT,1,verification_pass,2026-01-05 16:49:11.965730766,
EV000000492,CPT113441,FITNESS,1,upload_success,2026-01-06 00:06:31.927404308,
EV000000493,CPT113441,FITNESS,1,verification_pass,2026-01-06 12:02:43.968947835,
EV000000494,CPT113441,INSURANCE,1,upload_success,2026-01-06 18:44:44.536025941,
EV000000495,CPT113441,INSURANCE,1,verification_fail,2026-01-07 00:18:41.354597387,wrong_document_type
EV000000496,CPT122638,DL,1,upload_success,2026-01-02 19:10:54.814998007,
EV000000497,CPT122638,DL,1,verification_pass,2026-01-03 03:25:36.251563090,
EV000000498,CPT122638,RC,1,upload_success,2026-01-03 14:18:00.485375424,
EV000000499,CPT122638,RC,1,verification_fail,2026-01-04 16:18:28.367495327,document_expired
EV000000500,CPT122638,RC,2,upload_success,2026-01-05 00:04:58.517235696,
EV000000501,CPT122638,RC,2,verification_pass,2026-01-05 12:37:47.063956463,
EV000000502,CPT122638,AADHAAR,1,upload_success,2026-01-05 20:09:08.948832141,
EV000000503,CPT122638,AADHAAR,1,verification_pass,2026-01-06 07:23:48.981258020,
EV000000504,CPT122638,PERMIT,1,upload_success,2026-01-06 12:04:41.880648757,
EV000000505,CPT122638,PERMIT,1,verification_pass,2026-01-06 22:17:24.925180495,
EV000000506,CPT122638,FITNESS,1,upload_success,2026-01-07 19:12:59.635112564,
EV000000507,CPT122638,FITNESS,1,verification_pass,2026-01-07 21:54:03.700917032,
EV000000508,CPT122638,INSURANCE,1,upload_success,2026-01-08 01:42:45.397376154,
EV000000509,CPT122638,INSURANCE,1,verification_fail,2026-01-08 13:11:35.553855787,wrong_document_type
EV000000510,CPT122638,INSURANCE,2,upload_success,2026-01-08 21:04:07.961175810,
EV000000511,CPT122638,INSURANCE,2,verification_fail,2026-01-08 22:00:56.602947921,name_mismatch
EV000000512,CPT121448,DL,1,upload_success,2026-01-02 14:02:26.918795694,
EV000000513,CPT121448,DL,1,verification_pass,2026-01-02 18:10:36.571493949,
EV000000514,CPT121448,RC,1,upload_success,2026-01-03 21:58:29.162029944,
EV000000515,CPT121448,RC,1,verification_pass,2026-01-04 03:47:13.194343231,
EV000000516,CPT121448,AADHAAR,1,upload_success,2026-01-04 13:56:31.874840729,
EV000000517,CPT121448,AADHAAR,1,verification_pass,2026-01-04 19:20:19.965374505,
EV000000518,CPT121448,PERMIT,1,upload_success,2026-01-05 00:42:08.764650127,
EV000000519,CPT121448,PERMIT,1,verification_pass,2026-01-05 12:46:01.267824321,
EV000000520,CPT121448,FITNESS,1,upload_success,2026-01-06 03:05:38.882656418,
EV000000521,CPT121448,FITNESS,1,verification_pass,2026-01-07 00:20:25.640511672,
EV000000522,CPT121448,INSURANCE,1,upload_success,2026-01-07 06:57:53.522461910,
EV000000523,CPT121448,INSURANCE,1,verification_pass,2026-01-07 13:00:24.657189467,
EV000000524,CPT103424,DL,1,upload_success,2026-01-02 17:25:06.876332730,
EV000000525,CPT103424,DL,1,verification_pass,2026-01-02 19:43:58.296991981,
EV000000526,CPT103424,RC,1,upload_success,2026-01-02 23:24:48.506986177,
EV000000527,CPT103424,RC,1,verification_pass,2026-01-03 05:16:33.175607416,
EV000000528,CPT103424,AADHAAR,1,upload_success,2026-01-03 06:52:32.761327514,
EV000000529,CPT103424,AADHAAR,1,verification_pass,2026-01-03 09:16:53.141451530,
EV000000530,CPT103424,PERMIT,1,upload_success,2026-01-03 21:56:25.614233118,
EV000000531,CPT103424,PERMIT,1,verification_pass,2026-01-04 12:46:40.166622582,
EV000000532,CPT103424,FITNESS,1,upload_success,2026-01-04 18:50:26.790141416,
EV000000533,CPT103424,FITNESS,1,verification_pass,2026-01-05 17:29:36.105360564,
EV000000534,CPT123958,DL,1,upload_success,2026-01-02 04:36:05.190267842,
EV000000535,CPT123958,DL,1,verification_pass,2026-01-02 10:49:21.427884951,
EV000000536,CPT104054,DL,1,upload_success,2026-01-02 02:52:19.679353775,
EV000000537,CPT104054,DL,1,verification_pass,2026-01-02 10:21:29.537527574,
EV000000538,CPT104054,RC,1,upload_success,2026-01-02 19:57:09.554538627,
EV000000539,CPT104054,RC,1,verification_fail,2026-01-03 00:54:14.280010493,wrong_document_type
EV000000540,CPT104054,RC,2,upload_success,2026-01-03 17:07:15.542275670,
EV000000541,CPT104054,RC,2,verification_pass,2026-01-04 04:16:04.321799134,
EV000000542,CPT104054,AADHAAR,1,upload_success,2026-01-04 11:00:02.271547346,
EV000000543,CPT104054,AADHAAR,1,verification_pass,2026-01-05 13:56:22.095216784,
EV000000544,CPT104054,FITNESS,1,upload_success,2026-01-06 00:44:09.877372575,
EV000000545,CPT104054,FITNESS,1,verification_fail,2026-01-06 13:09:37.500423587,image_blurred
EV000000546,CPT113494,DL,1,upload_success,2026-01-02 07:48:59.925152228,
EV000000547,CPT113494,DL,1,verification_pass,2026-01-02 22:30:10.582345613,
EV000000548,CPT113494,RC,1,upload_success,2026-01-03 14:29:26.844246405,
EV000000549,CPT113494,RC,1,verification_pass,2026-01-03 19:47:44.018398198,
EV000000550,CPT113494,AADHAAR,1,upload_success,2026-01-04 16:53:01.245703878,
EV000000551,CPT113494,AADHAAR,1,verification_pass,2026-01-04 23:50:44.264970637,
EV000000552,CPT113494,PERMIT,1,upload_success,2026-01-05 13:59:36.019455531,
EV000000553,CPT113494,PERMIT,1,verification_pass,2026-01-05 19:45:47.134676027,
EV000000554,CPT113494,FITNESS,1,upload_success,2026-01-06 00:11:24.707500387,
EV000000555,CPT113494,FITNESS,1,verification_pass,2026-01-06 10:08:02.249856048,
EV000000556,CPT113494,INSURANCE,1,upload_success,2026-01-06 17:33:36.346477105,
EV000000557,CPT113494,INSURANCE,1,verification_pass,2026-01-07 01:14:38.724297980,
EV000000558,CPT108255,DL,1,upload_success,2026-01-02 04:14:08.384829902,
EV000000559,CPT108255,DL,1,verification_pass,2026-01-02 07:28:51.186090717,
EV000000560,CPT108255,RC,1,upload_success,2026-01-03 01:52:52.281181741,
EV000000561,CPT108255,RC,1,verification_pass,2026-01-03 03:36:38.139948541,
EV000000562,CPT113903,DL,1,upload_success,2026-01-03 13:15:16.040659082,
EV000000563,CPT113903,DL,1,verification_fail,2026-01-03 23:33:32.132726632,ocr_low_confidence
EV000000564,CPT113903,DL,2,upload_success,2026-01-04 11:24:49.804541371,
EV000000565,CPT113903,DL,2,verification_pass,2026-01-04 12:24:52.212479796,
EV000000566,CPT113903,RC,1,upload_success,2026-01-05 01:01:52.079181416,
EV000000567,CPT113903,RC,1,verification_pass,2026-01-05 09:21:59.027667604,
EV000000568,CPT113903,AADHAAR,1,upload_success,2026-01-05 13:49:37.491330120,
EV000000569,CPT113903,AADHAAR,1,verification_pass,2026-01-05 14:48:37.476181494,
EV000000570,CPT113903,FITNESS,1,upload_success,2026-01-05 19:53:37.234213298,
EV000000571,CPT113903,FITNESS,1,verification_pass,2026-01-06 01:00:34.644492489,
